order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit
NM202406409017,"Jun 10, 2024","Jun 15, 2024",CU0087,PR506,south,Technology,Accessories,2,$784.56,0.4,128.0
NM202406454107,"Jun 09, 2024","Jun 14, 2024",CU0027,PR524,East,office supplies,Art,8,$676.08,0,148.56
NM202406998408,"Jun 30, 2024","Jul 02, 2024",CU0066,PR519, West,OFFICE SUPPLIES,Paper,7,$70.94,0.1,20.61
NM202406321405,26-Jun-2024,30-Jun-2024,CU0217,PR514,CENTRAL,FURNITURE,Bookcases,3,$476.95,0.4,-3.14
NM202406885448,"Jun 01, 2024","Jun 08, 2024",CU0112,PR502,South ,Technology,Phones,3,$951.60,0,464.28
NM202406886134,"Jun 13, 2024","Jun 17, 2024",CU0182,PR504,EAST,Technology,Accessories,6,"$3,057.26",0.3,497.72
NM202406579456,"Jun 22, 2024","Jun 23, 2024",CU0134,PR511,CENTRAL,furniture,Chairs,4,$403.95,0.15,153.27
NM202406603165,"Jun 18, 2024","Jun 18, 2024",CU0133,PR518,WEST,office supplies,Paper,1,$67.65,0,33.65
NM202406579275,"Jun 02, 2024","Jun 06, 2024",CU0082,PR520,EAST,office supplies,Paper,3,$29.70,0,14.07
NM202406785856,"Jun 30, 2024","Jun 30, 2024",CU0239,PR503,South,Technology,Phones,5,$542.11,0.3,51.66
NM202406991807,"Jun 30, 2024","Jul 01, 2024",CU0085,PR523,WEST,office supplies,Art,8,$326.59,0.2,17.39
NM202406599208,"Jun 07, 2024","Jun 10, 2024",CU0142,PR512,CENTRAL,FURNITURE,Tables,2,$836.34,0.4,-178.78
NM202406408484,21-Jun-2024,21-Jun-2024,CU0123,PR524,CENTRAL,OFFICE SUPPLIES,Art,5,$422.55,0,92.85
NM202406684479,"Jun 29, 2024","Jun 30, 2024",CU0110,PR524,West ,OFFICE SUPPLIES,Art,4,$135.22,0.6,-128.54
NM202406400529,"Jun 04, 2024","Jun 04, 2024",CU0174,PR520,east,office supplies,Paper,2,$17.82,0.1,7.4
NM202406666158,24-Jun-2024,26-Jun-2024,CU0063,PR518, Central,Office Supplies,Paper,6,$405.90,0,201.9
NM202406639523,2024-06-16,2024-06-17,CU0169,PR516,South ,Office Supplies,Binders,8,$77.12,0,38.08
NM202406424164,2024-06-04,2024-06-09,CU0158,PR514,South ,Furniture,Bookcases,1,$264.97,0,104.94
NM202406833620,"Jun 02, 2024","Jun 04, 2024",CU0031,PR520,south,office supplies,Paper,8,$67.32,0.15,25.64
NM202406606668,21-Jun-2024,26-Jun-2024,CU0166,PR514,Central,Furniture,Bookcases,1,$264.97,0,104.94
NM202406661191,"Jun 14, 2024","Jun 14, 2024",CU0139,PR518,West ,Office Supplies,Paper,3,$202.95,0,100.95
NM202406245802,"Jun 14, 2024","Jun 16, 2024",CU0100,PR515,CENTRAL,Furniture,Bookcases,5,"$2,432.32",0.15,848.42
NM202406815915,"Jun 24, 2024","Jun 30, 2024",CU0116,PR509,EAST,Technology,Machines,5,"$2,815.50",0.15,1134.45
NM202406243837,"Jun 15, 2024","Jun 18, 2024",CU0154,PR518, South,OFFICE SUPPLIES,Paper,4,$243.54,0.1,107.54
NM202406527631,"Jun 05, 2024","Jun 08, 2024",CU0227,PR505, West,technology,Accessories,4,$699.26,0.1,249.18
NM202406178252,"Jun 13, 2024","Jun 20, 2024",CU0228,PR520,WEST,Office Supplies,Paper,5,$49.50,0,23.45
NM202406426962,"Jun 09, 2024","Jun 13, 2024",CU0006,PR512,south,Furniture,Tables,3,"$1,254.51",0.4,-268.17
NM202406125712,22-Jun-2024,26-Jun-2024,CU0101,PR504,South ,TECHNOLOGY,Accessories,6,"$3,057.26",0.3,497.72
NM202406966059,"Jun 27, 2024","Jun 29, 2024",CU0170,PR522,South ,office supplies,Storage,2,$83.38,0,39.34
NM202406802096,"Jun 04, 2024","Jun 09, 2024",CU0094,PR516, East,OFFICE SUPPLIES,Binders,2,$19.28,0,9.52
NM202406474531,2024-06-21,2024-06-25,CU0086,PR510, East,Furniture,Chairs,2,$485.28,0,151.66
NM202406896544,"Jun 11, 2024","Jun 13, 2024",CU0152,PR505,East ,Technology,Accessories,7,"$1,359.68",0,572.04
NM202406189745,"Jun 01, 2024","Jun 02, 2024",CU0189,PR508,East,TECHNOLOGY,Machines,8,"$1,835.60",0,889.68
NM202406394522,"Jun 09, 2024","Jun 15, 2024",CU0004,PR501,South,technology,Phones,4,"$3,536.20",0.15,682.56
NM202406382220,2024-06-22,2024-06-28,CU0104,PR517,EAST,Office Supplies,Binders,3,$238.79,0.1,95.21
NM202406934054,"Jun 21, 2024","Jun 23, 2024",CU0068,PR519,WEST,Office Supplies,Paper,5,$50.67,0.1,14.72
NM202406122383,"Jun 20, 2024","Jun 27, 2024",CU0086,PR511,East ,Furniture,Chairs,4,$332.67,0.3,81.99
NM202406644604,"Jun 17, 2024","Jun 18, 2024",CU0190,PR519,East ,OFFICE SUPPLIES,Paper,2,$22.52,0,8.14
NM202406659556,29-Jun-2024,04-Jul-2024,CU0199,PR523, Central,Office Supplies,Art,3,$130.13,0.15,14.18
NM202406995529,"Jun 07, 2024","Jun 07, 2024",CU0003,PR511,East ,FURNITURE,Chairs,4,$475.24,0,224.56
NM202406848204,"Jun 24, 2024","Jun 28, 2024",CU0214,PR524,Central,office supplies,Art,1,$84.51,0,18.57
NM202406783515,"Jun 09, 2024","Jun 10, 2024",CU0142,PR514,Central,FURNITURE,Bookcases,3,$317.96,0.6,-162.13
NM202406749127,"Jun 11, 2024","Jun 13, 2024",CU0152,PR506,east,TECHNOLOGY,Accessories,6,"$3,530.52",0.1,1560.84
NM202406738160,"Jun 20, 2024","Jun 27, 2024",CU0166,PR516,Central,OFFICE SUPPLIES,Binders,4,$30.85,0.2,11.33
NM202406494055,"Jun 21, 2024","Jun 22, 2024",CU0099,PR514,east,furniture,Bookcases,4,"$1,059.88",0,419.76
NM202406508667,"Jun 27, 2024","Jun 27, 2024",CU0092,PR523,South,office supplies,Art,3,$137.78,0.1,21.83
NM202406329038,"Jun 02, 2024","Jun 04, 2024",CU0135,PR506,East,Technology,Accessories,8,"$4,445.84",0.15,1819.6
NM202406371644,"Jun 08, 2024","Jun 11, 2024",CU0171,PR505,WEST,technology,Accessories,2,$388.48,0,163.44
NM202406997219,"Jun 25, 2024","Jun 27, 2024",CU0115,PR515,East ,Furniture,Bookcases,7,"$3,405.24",0.15,1187.78
NM202406728083,"Jun 13, 2024","Jun 15, 2024",CU0106,PR524,central,office supplies,Art,4,$236.63,0.3,-27.13
NM202406617902,"Jun 04, 2024","Jun 04, 2024",CU0183,PR520,Central ,Office Supplies,Paper,5,$49.50,0,23.45
NM202406353579,"Jun 16, 2024","Jun 20, 2024",CU0239,PR510,South ,furniture,Chairs,2,$485.28,0,151.66
NM202406178216,25-Jun-2024,26-Jun-2024,CU0134,PR501, Central,technology,Phones,1,"$1,040.06",0,326.65
NM202406357150,"Jun 24, 2024","Jun 27, 2024",CU0150,PR508,South,TECHNOLOGY,Machines,8,"$1,652.04",0.1,706.12
NM202406745795,"Jun 28, 2024","Jul 05, 2024",CU0084,PR514,south,Furniture,Bookcases,2,$423.95,0.2,103.89
NM202406304711,"Jun 25, 2024","Jul 02, 2024",CU0136,PR516,CENTRAL,OFFICE SUPPLIES,Binders,5,$48.20,0,23.8
NM202406992925,"Jun 24, 2024","Jun 25, 2024",CU0090,PR517,south,office supplies,Binders,8,$601.39,0.15,218.51
NM202406298210,"Jun 12, 2024","Jun 18, 2024",CU0075,PR505, West,Technology,Accessories,1,$174.82,0.1,62.3
NM202406928576,"Jun 14, 2024","Jun 16, 2024",CU0061,PR521, West,OFFICE SUPPLIES,Storage,8,$318.72,0.2,14.88
NM202406146554,"Jun 10, 2024","Jun 11, 2024",CU0117,PR522,south,office supplies,Storage,3,$125.07,0,59.01
NM202406786706,"Jun 05, 2024","Jun 12, 2024",CU0078,PR515, South,FURNITURE,Bookcases,1,$515.08,0.1,198.3
NM202406813441,"Jun 24, 2024","Jul 01, 2024",CU0175,PR523,CENTRAL,office supplies,Art,7,$321.49,0.1,50.94
NM202406607980,"Jun 01, 2024","Jun 07, 2024",CU0117,PR512,South ,Furniture,Tables,2,"$1,393.90",,378.78
NM202406901333,"Jun 23, 2024","Jun 23, 2024",CU0030,PR509,West ,technology,Machines,8,"$5,299.76",0,2610.08
NM202406321418,"Jun 01, 2024","Jun 02, 2024",CU0041,PR523, South,Office Supplies,Art,2,$86.75,0.15,9.45
NM202406289630,"Jun 10, 2024","Jun 14, 2024",CU0240,PR502, East,technology,Phones,1,$317.20,0,154.76
NM202406709979,"Jun 02, 2024","Jun 06, 2024",CU0135,PR510,East,FURNITURE,Chairs,6,"$1,019.09",0.3,18.23
NM202406242565,"Jun 13, 2024","Jun 20, 2024",CU0001,PR520,south,Office Supplies,Paper,6,$59.40,0,28.14
NM202406536925,"Jun 03, 2024","Jun 03, 2024",CU0121,PR507,WEST,technology,Machines,5,$181.43,0.15,82.18
NM202406207850,"Jun 04, 2024","Jun 04, 2024",CU0218,PR523,East,office supplies,Art,1,$45.93,,7.28
NM202406514381,"Jun 11, 2024","Jun 18, 2024",CU0059,PR515, South,Furniture,Bookcases,6,"$2,060.32",0.4,159.64
NM202406789008,"Jun 28, 2024","Jul 03, 2024",CU0138,PR517,SOUTH,office supplies,Binders,4,$318.38,0.1,126.94
NM202406814822,"Jun 19, 2024","Jun 20, 2024",CU0029,PR520,WEST,office supplies,Paper,5,$49.50,0,23.45
NM202406955046,"Jun 15, 2024","Jun 20, 2024",CU0019,PR502,east,technology,Phones,2,$539.24,0.15,214.36
NM202406441676,02-Jun-2024,02-Jun-2024,CU0146,PR513,east,furniture,Tables,4,$914.54,0.1,130.42
NM202406552786,"Jun 22, 2024","Jun 28, 2024",CU0063,PR523,central,office supplies,Art,7,$285.77,0.2,15.22
NM202406645262,2024-06-11,2024-06-17,CU0232,PR512,CENTRAL,Furniture,Tables,4,"$2,787.80",0,757.56
NM202406128317,26-Jun-2024,26-Jun-2024,CU0233,PR507,EAST,TECHNOLOGY,Machines,2,$59.77,0.3,20.07
NM202406507137,"Jun 08, 2024","Jun 09, 2024",CU0143,PR516,SOUTH,office supplies,Binders,6,$52.06,0.1,22.78
NM202406846866,2024-06-19,2024-06-24,CU0164,PR510,Central,FURNITURE,Chairs,8,"$1,941.12",,606.64
NM202406132574,"Jun 04, 2024","Jun 09, 2024",CU0099,PR512, East,Furniture,Tables,8,"$5,575.60",0,
NM202406771206,"Jun 05, 2024","Jun 07, 2024",CU0052,PR516,EAST,Office Supplies,Binders,3,$26.03,0.1,11.39
NM202406717140,"Jun 29, 2024","Jun 29, 2024",CU0115,PR512, East,FURNITURE,Tables,4,"$2,509.02",0.1,478.78
NM202406272476,"Jun 05, 2024","Jun 05, 2024",CU0091,PR515,West ,Furniture,Bookcases,8,"$4,578.48",0,2044.24
NM202406915420,07-Jun-2024,14-Jun-2024,CU0053,PR503,East ,Technology,Phones,4,$247.82,0.6,-144.54
NM202406364026,"Jun 11, 2024","Jun 15, 2024",CU0145,PR521,SOUTH,Office Supplies,Storage,7,$313.74,0.1,47.88
NM202406876386,03-Jun-2024,07-Jun-2024,CU0102,PR504,West,TECHNOLOGY,Accessories,2,$582.34,0.6,-270.84
NM202406808341,2024-06-28,2024-07-05,CU0038,PR509, South,Technology,Machines,1,$596.22,0.1,260.01
NM202406245695,"Jun 06, 2024","Jun 07, 2024",CU0147,PR501,West,technology,Phones,2,"$1,248.07",0.4,-178.75
NM202406132809,"Jun 27, 2024","Jul 03, 2024",CU0072,PR524,SOUTH,Office Supplies,Art,2,$143.67,0.15,11.79
NM202406468995,"Jun 19, 2024","Jun 19, 2024",CU0035,PR522, Central,office supplies,Storage,6,$200.11,0.2,67.99
NM202406267012,"Jun 23, 2024","Jun 27, 2024",CU0234,PR516,west,Office Supplies,Binders,7,$53.98,0.2,19.82
NM202406676957,"Jun 27, 2024","Jun 30, 2024",CU0141,PR511,SOUTH,Furniture,Chairs,5,$475.24,0.2,161.89
NM202406215249,"Jun 10, 2024","Jun 13, 2024",CU0176,PR507, East,technology,Machines,7,$298.83,0,159.88
NM202406457501,"Jun 19, 2024","Jun 24, 2024",CU0155,PR516,SOUTH,Office Supplies,Binders,6,$23.14,0.6,-6.14
NM202406341774,"Jun 09, 2024","Jun 10, 2024",CU0196,PR504,East,technology,Accessories,5,"$3,275.64",0.1,1142.69
NM202406329938,"Jun 09, 2024","Jun 09, 2024",CU0069,PR518,East ,office supplies,Paper,4,$216.48,0.2,80.48
NM202406237272,2024-06-15,2024-06-16,CU0043,PR504,South,Technology,Accessories,2,"$1,019.09",0.3,165.91
NM202406119246,"Jun 21, 2024","Jun 28, 2024",CU0206,PR517,EAST,Office Supplies,Binders,2,$176.88,0,81.16
NM202406929133,"Jun 28, 2024","Jun 30, 2024",CU0086,PR503, East,Technology,Phones,3,$464.67,0,170.4
NM202406539631,"Jun 04, 2024","Jun 10, 2024",CU0023,PR513,Central ,FURNITURE,Tables,8,"$1,625.86",0.2,57.62
NM202406495670,17-Jun-2024,19-Jun-2024,CU0169,PR504,SOUTH,TECHNOLOGY,Accessories,1,$655.13,0.1,228.54
NM202406571897,"Jun 13, 2024","Jun 19, 2024",CU0007,PR524,East ,Office Supplies,Art,1,$59.16,0.3,-6.78
NM202406250321,"Jun 29, 2024","Jul 04, 2024",CU0080,PR511, South,Furniture,Chairs,3,$249.50,0.3,61.49
NM202406491931,"Jun 05, 2024","Jun 10, 2024",CU0153,PR502,SOUTH,TECHNOLOGY,Phones,4,"$1,268.80",0,619.04
NM202406559617,"Jun 24, 2024","Jun 29, 2024",CU0165,PR517,west,OFFICE SUPPLIES,Binders,6,$477.58,0.1,190.42
NM202406332934,"Jun 08, 2024","Jun 08, 2024",CU0091,PR501,WEST,technology,Phones,2,"$1,768.10",0.15,341.28
NM202406920575,"Jun 25, 2024","Jun 26, 2024",CU0234,PR507,West,Technology,Machines,4,$145.15,0.15,65.75
NM202406322507,"Jun 11, 2024","Jun 15, 2024",CU0172,PR513, Central,Furniture,Tables,4,$914.54,0.1,130.42
NM202406807923,"Jun 29, 2024","Jul 06, 2024",CU0017,PR513,South ,Furniture,Tables,6,"$1,524.24",0,348.06
NM202406434242,"Jun 20, 2024","Jun 27, 2024",CU0140,PR517, East,Office Supplies,Binders,4,$318.38,0.1,126.94
NM202406518844,2024-06-14,2024-06-18,CU0115,PR512,East,Furniture,Tables,7,"$4,390.79",0.1,837.87
NM202406784839,"Jun 23, 2024","Jun 29, 2024",CU0019,PR504,east,Technology,Accessories,5,"$2,911.68",0.2,778.73
NM202406191434,"Jun 08, 2024","Jun 11, 2024",CU0030,PR502,West,technology,Phones,7,$888.16,0.6,-248.92
NM202406509425,"Jun 22, 2024","Jun 26, 2024",CU0094,PR512,EAST,furniture,Tables,2,"$1,393.90",0,378.78
NM202406966254,"Jun 20, 2024","Jun 21, 2024",CU0067,PR522,East ,OFFICE SUPPLIES,Storage,7,$291.83,0,137.69
NM202406457626,17-Jun-2024,22-Jun-2024,CU0067,PR509,east,Technology,Machines,2,"$1,324.94",0,652.52
NM202406389460,2024-06-04,2024-06-07,CU0145,PR521,South,office supplies,Storage,4,$169.32,0.15,17.4
NM202406599179,"Jun 14, 2024","Jun 20, 2024",CU0181,PR523, East,office supplies,Art,8,$408.24,0,99.04
NM202406650278,"Jun 14, 2024","Jun 14, 2024",CU0201,PR511,South ,furniture,Chairs,3,$213.86,0.4,25.85
NM202406656030,2024-06-07,2024-06-12,CU0167,PR502,SOUTH,TECHNOLOGY,Phones,8,"$2,537.60",0,1238.08
NM202406197008,"Jun 27, 2024","Jun 27, 2024",CU0177,PR502,west,Technology,Phones,7,"$2,220.40",0,1083.32
NM202406561123,"Jun 11, 2024","Jun 16, 2024",CU0069,PR505, East,TECHNOLOGY,Accessories,6,$699.26,0.4,24.14
NM202406971494,"Jun 13, 2024","Jun 13, 2024",CU0047,PR521,east,Office Supplies,Storage,1,$44.82,0.1,6.84
NM202406810878,"Jun 07, 2024","Jun 11, 2024",CU0025,PR508,west,technology,Machines,8,"$1,652.04",0.1,706.12
NM202406333284,"Jun 13, 2024","Jun 17, 2024",CU0104,PR519,EAST,office supplies,Paper,2,$18.02,0.2,3.64
NM202406864996,"Jun 22, 2024","Jun 25, 2024",CU0160,PR508,South,Technology,Machines,8,"$1,284.92",0.3,339.0
NM202406132895,"Jun 27, 2024","Jul 04, 2024",CU0092,PR506,South ,TECHNOLOGY,Accessories,3,$784.56,0.6,-200.28
NM202406737941,"Jun 17, 2024","Jun 19, 2024",CU0059,PR506,South ,Technology,Accessories,4,"$2,222.92",,909.8
NM202406143500,"Jun 20, 2024","Jun 22, 2024",CU0211,PR513,Central ,furniture,Tables,6,"$1,524.24",0,348.06
NM202406131695,"Jun 25, 2024","Jun 25, 2024",CU0023,PR511,Central ,Furniture,Chairs,1,$100.99,0.15,38.32
NM202406544410,"Jun 02, 2024","Jun 08, 2024",CU0151,PR515, Central,furniture,Bookcases,2,"$1,030.16",0.1,396.6
NM202406895326,"Jun 25, 2024","Jun 25, 2024",CU0084,PR501,south,Technology,Phones,2,"$2,080.12",0,653.3
NM202406648958,"Jun 15, 2024","Jun 16, 2024",CU0140,PR508,East ,TECHNOLOGY,Machines,2,$413.01,0.1,176.53
NM202406250212,"Jun 18, 2024","Jun 19, 2024",CU0226,PR505,east,TECHNOLOGY,Accessories,4,$466.18,0.4,16.1
NM202406170428,"Jun 30, 2024","Jun 30, 2024",CU0137,PR524,South,Office Supplies,Art,6,$507.06,0,111.42
NM202406377369,2024-06-18,2024-06-24,CU0069,PR517,East ,OFFICE SUPPLIES,Binders,5,$353.76,0.2,114.46
NM202406912257,"Jun 18, 2024","Jun 18, 2024",CU0077,PR507, South,TECHNOLOGY,Machines,6,$256.14,0,137.04
NM202406446822,"Jun 30, 2024","Jul 02, 2024",CU0165,PR521,West,Office Supplies,Storage,3,$126.99,0.15,13.05
NM202406658878,"Jun 30, 2024","Jul 07, 2024",CU0151,PR509,CENTRAL,TECHNOLOGY,Machines,8,"$4,504.80",0.15,1815.12
NM202406683318,"Jun 14, 2024","Jun 20, 2024",CU0022,PR512,Central ,FURNITURE,Tables,6,"$3,345.36",0.2,300.0
NM202406931920,"Jun 19, 2024","Jun 22, 2024",CU0189,PR521,EAST,office supplies,Storage,5,$224.10,0.1,34.2
NM202406412315,"Jun 21, 2024","Jun 22, 2024",CU0060,PR515,south,furniture,Bookcases,4,"$1,831.39",0.2,564.27
NM202406546925,"Jun 24, 2024","Jun 28, 2024",CU0091,PR505, West,technology,Accessories,2,$349.63,0.1,124.59
NM202406595626,28-Jun-2024,04-Jul-2024,CU0030,PR506,West,technology,Accessories,3,"$1,961.40",0,976.56
NM202406997079,"Jun 30, 2024","Jul 03, 2024",CU0223,PR523,central,OFFICE SUPPLIES,Art,1,$51.03,0,12.38
NM202406383002,"Jun 06, 2024","Jun 13, 2024",CU0224,PR510, East,FURNITURE,Chairs,4,$873.50,0.1,206.26
NM202406993742,"Jun 11, 2024","Jun 11, 2024",CU0223,PR510,Central ,Furniture,Chairs,8,"$1,941.12",0,606.64
NM202406245912,"Jun 30, 2024","Jul 05, 2024",CU0106,PR509,Central ,Technology,Machines,7,"$4,173.56",0.1,1820.09
NM202406926440,2024-06-17,2024-06-23,CU0040,PR523,West,Office Supplies,Art,7,$285.77,0.2,15.22
NM202406880852,"Jun 19, 2024","Jun 22, 2024",CU0035,PR513,CENTRAL,FURNITURE,Tables,6,"$1,295.60",0.15,119.42
NM202406450251,"Jun 01, 2024","Jun 01, 2024",CU0198,PR519,EAST,office supplies,Paper,6,$60.80,0.1,17.66
NM202406782169,"Jun 25, 2024","Jun 28, 2024",CU0147,PR509,WEST,Technology,Machines,7,"$3,941.70",0.15,1588.23
NM202406793054,12-Jun-2024,15-Jun-2024,CU0189,PR505,East ,Technology,Accessories,1,$165.10,0.15,52.58
NM202406522574,"Jun 15, 2024","Jun 22, 2024",CU0076,PR516,Central,Office Supplies,Binders,2,$19.28,0,9.52
NM202406796815,"Jun 04, 2024","Jun 05, 2024",CU0021,PR523,south,OFFICE SUPPLIES,Art,2,$86.75,,9.45
NM202406323263,"Jun 27, 2024","Jun 29, 2024",CU0014,PR519,South ,OFFICE SUPPLIES,Paper,6,$57.43,0.15,14.29
NM202406459661,"Jun 08, 2024","Jun 15, 2024",CU0226,PR517,East ,OFFICE SUPPLIES,Binders,4,$353.76,0,162.32
NM202406274913,"Jun 16, 2024","Jun 16, 2024",CU0218,PR511,east,Furniture,Chairs,6,$712.86,,336.84
NM202406642003,"Jun 25, 2024","Jun 28, 2024",CU0150,PR502, South,Technology,Phones,2,$634.40,0,309.52
NM202406382150,"Jun 16, 2024","Jun 16, 2024",CU0219,PR521,WEST,office supplies,Storage,5,$249.00,0,59.1
NM202406696581,"Jun 15, 2024","Jun 19, 2024",CU0175,PR523,central,Office Supplies,Art,3,$153.09,0,37.14
NM202406568477,"Jun 09, 2024","Jun 10, 2024",CU0201,PR523,SOUTH,Office Supplies,Art,4,$142.88,0.3,-11.72
NM202406380837,"Jun 07, 2024","Jun 12, 2024",CU0230,PR519,CENTRAL,OFFICE SUPPLIES,Paper,5,$56.30,0,20.35
NM202406378184,"Jun 30, 2024","Jul 05, 2024",CU0154,PR515,South ,Furniture,Bookcases,7,"$3,605.55",0.1,1388.09
NM202406187267,"Jun 13, 2024","Jun 15, 2024",CU0137,PR511,south,FURNITURE,Chairs,6,$641.57,0.1,265.55
NM202406861014,"Jun 08, 2024","Jun 12, 2024",CU0162,PR513,South,FURNITURE,Tables,6,$914.54,0.4,
NM202406931054,"Jun 09, 2024","Jun 09, 2024",CU0099,PR523,East,office supplies,Art,4,$204.12,0,49.52
NM202406857626,2024-06-08,2024-06-08,CU0205,PR518, Central,Office Supplies,Paper,3,$202.95,0,100.95
NM202406952430,"Jun 03, 2024","Jun 10, 2024",CU0114,PR516,WEST,OFFICE SUPPLIES,Binders,3,$26.03,0.1,11.39
NM202406967940,"Jun 14, 2024","Jun 20, 2024",CU0172,PR503,Central ,technology,Phones,7,"$1,084.23",0,397.6
NM202406157950,"Jun 15, 2024","Jun 19, 2024",CU0166,PR512,Central,FURNITURE,Tables,4,"$2,369.63",0.15,339.39
NM202406431224,2024-06-11,2024-06-16,CU0209,PR506,Central,technology,Accessories,3,"$1,961.40",0,976.56
NM202406760561,20-Jun-2024,20-Jun-2024,CU0080,PR509, South,Technology,Machines,4,"$2,384.89",0.1,1040.05
NM202406242663,"Jun 15, 2024","Jun 19, 2024",CU0100,PR523,CENTRAL,Office Supplies,Art,4,$81.65,,-72.95
NM202406110936,"Jun 17, 2024","Jun 23, 2024",CU0100,PR521,CENTRAL,Office Supplies,Storage,4,$199.20,0,47.28
NM202406539910,"Jun 27, 2024","Jul 02, 2024",CU0222,PR520,West ,office supplies,Paper,6,$50.49,0.15,19.23
NM202406637497,"Jun 09, 2024","Jun 11, 2024",CU0099,PR508,east,Technology,Machines,5,$688.35,0.4,97.15
NM202406794804,"Jun 02, 2024","Jun 06, 2024",CU0135,PR520,East,Office Supplies,Paper,7,$69.30,0,32.83
NM202406939337,"Jun 18, 2024","Jun 24, 2024",CU0138,PR508,South,technology,Machines,2,$183.56,0.6,-52.92
NM202406345674,"Jun 12, 2024","Jun 13, 2024",CU0115,PR504, East,technology,Accessories,6,"$4,367.52",0,1807.98
NM202406995782,"Jun 01, 2024","Jun 08, 2024",CU0079,PR524,CENTRAL,Office Supplies,Art,4,$338.04,0,74.28
NM202406429448,"Jun 01, 2024","Jun 07, 2024",CU0125,PR502,east,Technology,Phones,4,"$1,015.04",0.2,365.28
NM202406310602,05-Jun-2024,11-Jun-2024,CU0060,PR521,south,Office Supplies,Storage,3,$134.46,0.1,20.52
NM202406635765,2024-06-19,2024-06-22,CU0099,PR517,EAST,office supplies,Binders,6,$530.64,0,243.48
NM202406745596,"Jun 23, 2024","Jun 25, 2024",CU0032,PR519,central,Office Supplies,Paper,7,$67.00,0.15,16.67
NM202406389946,"Jun 24, 2024","Jun 27, 2024",CU0061,PR506, West,Technology,Accessories,1,$261.52,0.6,-66.76
NM202406871681,"Jun 06, 2024","Jun 09, 2024",CU0094,PR509,East ,Technology,Machines,2,"$1,324.94",0,652.52
NM202406548623,"Jun 04, 2024","Jun 04, 2024",CU0166,PR514,CENTRAL,FURNITURE,Bookcases,2,$476.95,0.1,156.89
NM202406995733,"Jun 17, 2024","Jun 19, 2024",CU0077,PR523, South,Office Supplies,Art,4,$142.88,0.3,-11.72
NM202406415390,2024-06-14,2024-06-21,CU0046,PR509, South,TECHNOLOGY,Machines,6,"$3,179.86",0.2,1162.6
NM202406948845,"Jun 06, 2024","Jun 13, 2024",CU0137,PR515,South,Furniture,Bookcases,6,"$3,090.47",0.1,1189.79
NM202406695116,"Jun 05, 2024","Jun 11, 2024",CU0066,PR517,WEST,Office Supplies,Binders,3,$238.79,0.1,95.21
NM202406418574,"Jun 17, 2024","Jun 18, 2024",CU0195,PR515,South ,FURNITURE,Bookcases,4,"$2,289.24",0,1022.12
NM202406363053,"Jun 18, 2024","Jun 18, 2024",CU0033,PR508, South,Technology,Machines,7,$642.46,0.6,-185.22
NM202406208417,"Jun 07, 2024","Jun 10, 2024",CU0070,PR514, Central,FURNITURE,Bookcases,4,$847.90,0.2,207.78
NM202406418284,"Jun 28, 2024","Jul 04, 2024",CU0083,PR504,central,technology,Accessories,5,"$3,093.66",0.15,
NM202406863677,"Jun 25, 2024","Jun 29, 2024",CU0118,PR511,south,furniture,Chairs,8,$950.48,0,449.12
NM202406791363,"Jun 14, 2024","Jun 15, 2024",CU0179,PR514,south,Furniture,Bookcases,2,$211.98,,-108.08
NM202406320938,"Jun 19, 2024","Jun 23, 2024",CU0059,PR521,south,Office Supplies,Storage,5,$199.20,0.2,9.3
NM202406115823,"Jun 16, 2024","Jun 17, 2024",CU0029,PR502,west,Technology,Phones,3,$808.86,0.15,321.54
NM202406922819,"Jun 23, 2024","Jun 30, 2024",CU0025,PR520,West,Office Supplies,Paper,4,$35.64,0.1,14.8
NM202406458837,13-Jun-2024,18-Jun-2024,CU0075,PR504,West ,technology,Accessories,8,"$4,949.86",0.15,1537.14
NM202406241058,"Jun 18, 2024","Jun 21, 2024",CU0066,PR504, West,Technology,Accessories,6,"$3,930.77",,1371.23
NM202406649957,"Jun 23, 2024","Jun 28, 2024",CU0231,PR521,WEST,Office Supplies,Storage,7,$296.31,0.15,30.45
NM202406750669,"Jun 05, 2024","Jun 06, 2024",CU0174,PR523,east,Office Supplies,Art,3,$122.47,0.2,6.52
NM202406575012,"Jun 01, 2024","Jun 07, 2024",CU0174,PR522,EAST,office supplies,Storage,3,$106.31,0.15,40.25
NM202406579048,"Jun 14, 2024","Jun 15, 2024",CU0219,PR501,West,TECHNOLOGY,Phones,6,"$6,240.36",0,1959.9
NM202406655400,"Jun 22, 2024","Jun 22, 2024",CU0176,PR506,EAST,Technology,Accessories,5,"$1,307.60",0.6,-333.8
NM202406774377,"Jun 07, 2024","Jun 08, 2024",CU0162,PR518, South,OFFICE SUPPLIES,Paper,8,$378.84,0.3,106.84
NM202406764813,"Jun 02, 2024","Jun 07, 2024",CU0234,PR503,West,TECHNOLOGY,Phones,6,$929.34,0,340.8
NM202406325354,"Jun 15, 2024","Jun 19, 2024",CU0097,PR511,CENTRAL,Furniture,Chairs,2,$237.62,0,112.28
NM202406776013,"Jun 09, 2024","Jun 10, 2024",CU0119,PR518,West,Office Supplies,Paper,1,$57.50,0.15,23.5
NM202406214495,"Jun 06, 2024","Jun 12, 2024",CU0148,PR518, South,office supplies,Paper,4,$270.60,0,134.6
