order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit
NM202402158408,09-Feb-2024,16-Feb-2024,CU0234,PR505, West,technology,Accessories,3,$495.31,0.15,157.75
NM202402601021,13-Feb-2024,13-Feb-2024,CU0196,PR508,east,TECHNOLOGY,Machines,1,$183.56,0.2,65.32
NM202402650558,05-Feb-2024,08-Feb-2024,CU0134,PR502, Central,technology,Phones,3,$761.28,0.2,273.96
NM202402256714,03-Feb-2024,08-Feb-2024,CU0075,PR509,West ,Technology,Machines,1,$662.47,0,326.26
NM202402366398,24-Feb-2024,25-Feb-2024,CU0177,PR519,West,Office Supplies,Paper,4,$45.04,0,16.28
NM202402316658,12-Feb-2024,13-Feb-2024,CU0170,PR505,South,Technology,Accessories,4,$543.87,0.3,93.79
NM202402174381,29-Feb-2024,04-Mar-2024,CU0016,PR506,east,TECHNOLOGY,Accessories,5,"$2,778.65",0.15,1137.25
NM202402141321,17-Feb-2024,18-Feb-2024,CU0225,PR515, West,furniture,Bookcases,3,"$1,716.93",0,766.59
NM202402933243,17-Feb-2024,20-Feb-2024,CU0195,PR518,SOUTH,office supplies,Paper,5,$338.25,0,168.25
NM202402973817,01-Feb-2024,03-Feb-2024,CU0042,PR513,central,Furniture,Tables,8,"$1,727.47",0.15,159.23
NM202402523915,19-Feb-2024,24-Feb-2024,CU0183,PR502, Central,TECHNOLOGY,Phones,3,$951.60,0,464.28
NM202402605824,01-Feb-2024,05-Feb-2024,CU0056,PR506,East,TECHNOLOGY,Accessories,8,"$5,230.40",0,2604.16
NM202402357575,10-Feb-2024,11-Feb-2024,CU0010,PR502,East,technology,Phones,8,"$2,537.60",0,1238.08
NM202402139260,13-Feb-2024,16-Feb-2024,CU0071,PR516,East,Office Supplies,Binders,5,$43.38,0.1,18.98
NM202402281166,10-Feb-2024,16-Feb-2024,CU0050,PR523,west,office supplies,Art,1,$43.38,0.15,4.73
NM202402916098,26-Feb-2024,26-Feb-2024,CU0048,PR511, West,Furniture,Chairs,5,$594.05,0,280.7
NM202402126830,"Feb 15, 2024","Feb 19, 2024",CU0120,PR523,EAST,office supplies,Art,1,$51.03,0,12.38
NM202402327545,23-Feb-2024,27-Feb-2024,CU0125,PR505,east,Technology,Accessories,4,$621.57,0.2,171.49
NM202402549467,26-Feb-2024,01-Mar-2024,CU0117,PR508,south,Technology,Machines,2,$458.90,0,222.42
NM202402175860,29-Feb-2024,04-Mar-2024,CU0083,PR506,CENTRAL,Technology,Accessories,1,$588.42,0.1,260.14
NM202402883348,11-Feb-2024,15-Feb-2024,CU0225,PR504,west,Technology,Accessories,7,"$5,095.44",0,2109.31
NM202402279413,01-Feb-2024,01-Feb-2024,CU0055,PR515,West,Furniture,Bookcases,4,"$1,602.47",0.3,
NM202402829472,01-Feb-2024,03-Feb-2024,CU0212,PR508, East,TECHNOLOGY,Machines,6,$550.68,,-158.76
NM202402181896,11-Feb-2024,17-Feb-2024,CU0217,PR512,Central,Furniture,Tables,5,"$1,393.90",0.6,-1143.9
NM202402277303,09-Feb-2024,13-Feb-2024,CU0195,PR501, South,technology,Phones,8,"$7,072.41",0.15,1365.13
NM202402970678,17-Feb-2024,21-Feb-2024,CU0065,PR513,south,FURNITURE,Tables,1,$215.93,0.15,19.9
NM202402750464,17-Feb-2024,18-Feb-2024,CU0211,PR504,central,Technology,Accessories,5,"$2,547.72",0.3,414.77
NM202402556909,29-Feb-2024,06-Mar-2024,CU0058,PR516,EAST,OFFICE SUPPLIES,Binders,2,$15.42,0.2,5.66
NM202402218370,19-Feb-2024,19-Feb-2024,CU0207,PR522,Central,Office Supplies,Storage,6,$200.11,0.2,67.99
NM202402244099,26-Feb-2024,28-Feb-2024,CU0018,PR511,SOUTH,furniture,Chairs,6,$605.93,0.15,229.91
NM202402698929,08-Feb-2024,11-Feb-2024,CU0039,PR508, East,Technology,Machines,8,"$1,835.60",0,
NM202402754203,17-Feb-2024,19-Feb-2024,CU0168,PR522,Central,Office Supplies,Storage,7,$204.28,0.3,50.14
NM202402389236,14-Feb-2024,14-Feb-2024,CU0010,PR524,East ,office supplies,Art,2,$101.41,0.4,-30.47
NM202402537686,15-Feb-2024,20-Feb-2024,CU0160,PR523,South,Office Supplies,Art,6,$306.18,0,
NM202402535827,"Feb 12, 2024","Feb 18, 2024",CU0003,PR506,East ,technology,Accessories,6,"$3,530.52",0.1,1560.84
NM202402833422,10-Feb-2024,16-Feb-2024,CU0002,PR517, West,OFFICE SUPPLIES,Binders,7,$619.08,0,284.06
NM202402516286,12-Feb-2024,14-Feb-2024,CU0066,PR516,west,Office Supplies,Binders,6,$34.70,0.4,5.42
NM202402262631,17-Feb-2024,22-Feb-2024,CU0191,PR511,west,furniture,Chairs,5,$475.24,0.2,161.89
NM202402908860,19-Feb-2024,22-Feb-2024,CU0184,PR502,East,Technology,Phones,8,"$2,537.60",0,1238.08
NM202402853267,24-Feb-2024,26-Feb-2024,CU0230,PR502,Central ,Technology,Phones,4,"$1,268.80",0,619.04
NM202402250417,26-Feb-2024,29-Feb-2024,CU0029,PR518,west,Office Supplies,Paper,2,$135.30,0,67.3
NM202402802212,19-Feb-2024,19-Feb-2024,CU0068,PR508,West,Technology,Machines,3,$688.35,0,333.63
NM202402640297,2024-02-13,2024-02-17,CU0158,PR508,SOUTH,technology,Machines,7,"$1,606.15",,778.47
NM202402474048,02-Feb-2024,08-Feb-2024,CU0171,PR516,west,office supplies,Binders,4,$34.70,0.1,15.18
NM202402234939,17-Feb-2024,23-Feb-2024,CU0010,PR519,East ,office supplies,Paper,1,$11.26,0,4.07
NM202402237957,07-Feb-2024,09-Feb-2024,CU0022,PR524,CENTRAL,OFFICE SUPPLIES,Art,8,$676.08,0,148.56
NM202402536381,03-Feb-2024,10-Feb-2024,CU0042,PR522,CENTRAL,office supplies,Storage,2,$70.87,0.15,26.83
NM202402505932,03-Feb-2024,06-Feb-2024,CU0191,PR512,West ,FURNITURE,Tables,4,"$2,787.80",0,757.56
NM202402186847,10-Feb-2024,13-Feb-2024,CU0004,PR516, South,Office Supplies,Binders,6,$52.06,0.1,22.78
NM202402372416,2024-02-19,2024-02-25,CU0102,PR503,West ,technology,Phones,6,$836.41,0.1,247.87
NM202402142687,16-Feb-2024,18-Feb-2024,CU0107,PR509,South,Technology,Machines,1,$662.47,0,326.26
NM202402378827,28-Feb-2024,01-Mar-2024,CU0170,PR523,South ,Office Supplies,Art,3,$122.47,0.2,6.52
NM202402251029,24-Feb-2024,25-Feb-2024,CU0027,PR510,East ,Furniture,Chairs,7,"$1,698.48",0,530.81
NM202402540020,27-Feb-2024,29-Feb-2024,CU0021,PR520,SOUTH,OFFICE SUPPLIES,Paper,7,$69.30,0,32.83
NM202402733093,12-Feb-2024,13-Feb-2024,CU0203,PR502,south,Technology,Phones,5,"$1,110.20",0.3,298.0
NM202402886934,04-Feb-2024,11-Feb-2024,CU0180,PR504, Central,TECHNOLOGY,Accessories,4,"$2,038.18",0.3,331.82
NM202402680955,14-Feb-2024,21-Feb-2024,CU0196,PR510,east,Furniture,Chairs,6,"$1,019.09",0.3,18.23
NM202402747025,03-Feb-2024,03-Feb-2024,CU0074,PR514,Central ,furniture,Bookcases,4,$847.90,0.2,207.78
NM202402666106,19-Feb-2024,20-Feb-2024,CU0122,PR523, East,OFFICE SUPPLIES,Art,1,$20.41,0.6,-18.24
NM202402567955,2024-02-29,2024-03-04,CU0046,PR524, South,Office Supplies,Art,6,$405.65,,10.01
NM202402690762,12-Feb-2024,19-Feb-2024,CU0056,PR516, East,OFFICE SUPPLIES,Binders,4,$38.56,0,19.04
NM202402390287,05-Feb-2024,08-Feb-2024,CU0157,PR508,South ,technology,Machines,4,$826.02,0.1,
NM202402644359,26-Feb-2024,27-Feb-2024,CU0080,PR506,SOUTH,Technology,Accessories,7,"$4,118.94",0.1,1820.98
NM202402633222,26-Feb-2024,04-Mar-2024,CU0165,PR504,West ,Technology,Accessories,7,"$4,076.35",0.2,1090.22
NM202402981548,26-Feb-2024,26-Feb-2024,CU0128,PR501,East ,Technology,Phones,4,"$3,328.19",0.2,474.55
NM202402350667,04-Feb-2024,05-Feb-2024,CU0081,PR513,EAST,FURNITURE,Tables,6,"$1,371.82",0.1,195.64
NM202402781909,16-Feb-2024,22-Feb-2024,CU0091,PR518,West,OFFICE SUPPLIES,Paper,4,$216.48,0.2,
NM202402490078,13-Feb-2024,17-Feb-2024,CU0100,PR517,Central ,Office Supplies,Binders,7,$619.08,0,284.06
NM202402797298,13-Feb-2024,17-Feb-2024,CU0218,PR522,east,OFFICE SUPPLIES,Storage,2,$83.38,0,39.34
NM202402561043,26-Feb-2024,26-Feb-2024,CU0170,PR521,SOUTH,office supplies,Storage,8,$358.56,0.1,54.72
NM202402689358,19-Feb-2024,22-Feb-2024,CU0050,PR513,West,furniture,Tables,7,"$1,244.80",0.3,-127.41
NM202402572713,12-Feb-2024,14-Feb-2024,CU0160,PR514, South,furniture,Bookcases,2,$529.94,0,209.88
NM202402561462,19-Feb-2024,23-Feb-2024,CU0151,PR512,CENTRAL,FURNITURE,Tables,2,"$1,393.90",0,378.78
NM202402258291,20-Feb-2024,21-Feb-2024,CU0141,PR517, South,Office Supplies,Binders,3,$265.32,0,121.74
NM202402969041,05-Feb-2024,09-Feb-2024,CU0213,PR508,South,Technology,Machines,4,$780.13,0.15,307.17
NM202402685366,2024-02-08,2024-02-11,CU0125,PR505,EAST,Technology,Accessories,7,"$1,359.68",0,572.04
NM202402841697,04-Feb-2024,04-Feb-2024,CU0224,PR507,East,Technology,Machines,1,$36.29,0.15,
NM202402252380,29-Feb-2024,03-Mar-2024,CU0092,PR520,south,OFFICE SUPPLIES,Paper,4,$39.60,0,18.76
NM202402477799,15-Feb-2024,21-Feb-2024,CU0132,PR506,central,TECHNOLOGY,Accessories,2,"$1,307.60",0,651.04
NM202402461091,07-Feb-2024,13-Feb-2024,CU0060,PR509,SOUTH,TECHNOLOGY,Machines,7,"$3,246.10",0.3,892.63
NM202402864570,28-Feb-2024,02-Mar-2024,CU0084,PR523,SOUTH,office supplies,Art,6,$306.18,0,74.28
NM202402119178,01-Feb-2024,02-Feb-2024,CU0236,PR514,South,Furniture,Bookcases,5,"$1,324.85",0,524.7
NM202402754817,07-Feb-2024,14-Feb-2024,CU0110,PR522,West ,Office Supplies,Storage,8,$300.17,0.1,124.01
NM202402236520,27-Feb-2024,05-Mar-2024,CU0049,PR520, Central,Office Supplies,Paper,4,$35.64,0.1,14.8
NM202402246600,13-Feb-2024,16-Feb-2024,CU0058,PR513,East ,Furniture,Tables,5,"$1,079.67",0.15,99.52
NM202402370480,03-Feb-2024,08-Feb-2024,CU0118,PR509,South ,technology,Machines,3,"$1,689.30",0.15,680.67
NM202402118872,16-Feb-2024,21-Feb-2024,CU0052,PR505,east,TECHNOLOGY,Accessories,3,$582.72,0,245.16
NM202402840421,28-Feb-2024,02-Mar-2024,CU0168,PR516, Central,office supplies,Binders,5,$48.20,0,23.8
NM202402675633,21-Feb-2024,27-Feb-2024,CU0083,PR509, Central,technology,Machines,2,"$1,192.45",0.1,520.03
NM202402488473,12-Feb-2024,12-Feb-2024,CU0109,PR507,CENTRAL,Technology,Machines,6,$204.91,0.2,85.81
NM202402893127,06-Feb-2024,12-Feb-2024,CU0012,PR507, Central,Technology,Machines,6,$153.68,0.4,34.58
NM202402677426,19-Feb-2024,24-Feb-2024,CU0065,PR502,South,Technology,Phones,5,"$1,427.40",0.1,615.2
NM202402102858,2024-02-04,2024-02-05,CU0209,PR515, Central,Furniture,Bookcases,6,"$2,403.70",0.3,503.02
NM202402788606,17-Feb-2024,17-Feb-2024,CU0192,PR503,Central,Technology,Phones,6,$789.94,0.15,201.4
NM202402866947,14-Feb-2024,18-Feb-2024,CU0202,PR522,Central,office supplies,Storage,1,$33.35,0.2,11.33
NM202402931472,26-Feb-2024,28-Feb-2024,CU0004,PR502,SOUTH,TECHNOLOGY,Phones,4,"$1,268.80",0,619.04
NM202402518485,09-Feb-2024,16-Feb-2024,CU0092,PR502,South,technology,Phones,4,"$1,015.04",0.2,365.28
NM202402191840,08-Feb-2024,14-Feb-2024,CU0014,PR518,SOUTH,Office Supplies,Paper,5,$338.25,0,168.25
NM202402126077,13-Feb-2024,20-Feb-2024,CU0027,PR511,East,Furniture,Chairs,5,$504.94,0.15,191.59
NM202402443015,03-Feb-2024,06-Feb-2024,CU0002,PR524,West ,Office Supplies,Art,3,$253.53,0,55.71
NM202402355966,07-Feb-2024,13-Feb-2024,CU0189,PR515,East,Furniture,Bookcases,4,"$1,373.54",0.4,106.42
NM202402184121,13-Feb-2024,13-Feb-2024,CU0070,PR502,Central,Technology,Phones,3,$856.44,0.1,369.12
NM202402821328,19-Feb-2024,20-Feb-2024,CU0196,PR507,EAST,Technology,Machines,4,$170.76,0,91.36
NM202402499114,10-Feb-2024,12-Feb-2024,CU0065,PR512, South,Furniture,Tables,4,"$2,230.24",0.2,200.0
NM202402270638,04-Feb-2024,08-Feb-2024,CU0149,PR510,West ,furniture,Chairs,3,$727.92,0,227.49
NM202402706486,24-Feb-2024,25-Feb-2024,CU0206,PR503,East ,Technology,Phones,3,$464.67,0,170.4
NM202402183128,15-Feb-2024,15-Feb-2024,CU0075,PR518,West,Office Supplies,Paper,1,$60.89,0.1,26.89
NM202402573127,13-Feb-2024,18-Feb-2024,CU0223,PR506,central,TECHNOLOGY,Accessories,2,"$1,307.60",0,651.04
NM202402474440,24-Feb-2024,26-Feb-2024,CU0038,PR521,South ,Office Supplies,Storage,6,$298.80,0,70.92
NM202402216449,08-Feb-2024,15-Feb-2024,CU0218,PR507,EAST,Technology,Machines,8,$341.52,0,182.72
NM202402617904,12-Feb-2024,19-Feb-2024,CU0014,PR504,South ,Technology,Accessories,4,"$2,474.93",0.15,768.57
NM202402308354,04-Feb-2024,09-Feb-2024,CU0226,PR503,EAST,Technology,Phones,3,$371.74,0.2,77.47
NM202402373699,25-Feb-2024,26-Feb-2024,CU0081,PR513,East ,FURNITURE,Tables,7,"$1,778.28",0,406.07
NM202402354588,03-Feb-2024,10-Feb-2024,CU0188,PR510, South,furniture,Chairs,6,"$1,019.09",0.3,18.23
NM202402658985,01-Feb-2024,03-Feb-2024,CU0198,PR524,east,OFFICE SUPPLIES,Art,1,$71.83,0.15,5.89
NM202402442556,26-Feb-2024,02-Mar-2024,CU0157,PR515, South,Furniture,Bookcases,1,$486.46,0.15,169.68
NM202402189535,18-Feb-2024,22-Feb-2024,CU0008,PR514,South,Furniture,Bookcases,4,$900.90,0.15,260.78
NM202402743977,05-Feb-2024,11-Feb-2024,CU0045,PR505,SOUTH,TECHNOLOGY,Accessories,4,$699.26,0.1,249.18
NM202402758672,11-Feb-2024,13-Feb-2024,CU0140,PR517,EAST,OFFICE SUPPLIES,Binders,3,$225.52,0.15,81.94
NM202402874706,26-Feb-2024,26-Feb-2024,CU0095,PR506,SOUTH,Technology,Accessories,4,"$2,353.68",0.1,1040.56
NM202402345934,07-Feb-2024,14-Feb-2024,CU0022,PR504, Central,Technology,Accessories,3,"$2,183.76",0,903.99
NM202402317396,26-Feb-2024,01-Mar-2024,CU0232,PR501,Central ,Technology,Phones,3,"$1,248.07",0.6,-892.16
NM202402783408,22-Feb-2024,23-Feb-2024,CU0139,PR505,West ,TECHNOLOGY,Accessories,5,$825.52,0.15,262.92
NM202402366812,28-Feb-2024,29-Feb-2024,CU0159,PR514, Central,Furniture,Bookcases,3,$715.42,0.1,235.33
NM202402858614,2024-02-10,2024-02-13,CU0055,PR508,West,TECHNOLOGY,Machines,5,$458.90,0.6,-132.3
NM202402214984,12-Feb-2024,12-Feb-2024,CU0108,PR512,East,furniture,Tables,3,"$1,881.77",0.1,359.09
NM202402851729,10-Feb-2024,15-Feb-2024,CU0062,PR524, Central,office supplies,Art,3,$177.47,0.3,-20.35
NM202402278269,"Feb 12, 2024","Feb 16, 2024",CU0086,PR523, East,OFFICE SUPPLIES,Art,7,$250.05,0.3,-20.5
NM202402254918,03-Feb-2024,04-Feb-2024,CU0130,PR509,Central ,TECHNOLOGY,Machines,2,"$1,324.94",0,652.52
NM202402993348,19-Feb-2024,25-Feb-2024,CU0227,PR503,West,technology,Phones,6,$929.34,0,340.8
NM202402649624,05-Feb-2024,07-Feb-2024,CU0229,PR513, Central,Furniture,Tables,7,"$1,600.45",0.1,228.24
NM202402464486,05-Feb-2024,05-Feb-2024,CU0209,PR514, Central,Furniture,Bookcases,2,$529.94,0,209.88
NM202402993817,24-Feb-2024,02-Mar-2024,CU0167,PR520,SOUTH,Office Supplies,Paper,1,$6.93,0.3,1.72
NM202402587383,14-Feb-2024,16-Feb-2024,CU0214,PR510,central,Furniture,Chairs,2,$291.17,0.4,-42.45
NM202402985899,12-Feb-2024,13-Feb-2024,CU0130,PR522,central,Office Supplies,Storage,6,$225.13,0.1,93.01
NM202402545188,20-Feb-2024,27-Feb-2024,CU0038,PR506,South ,TECHNOLOGY,Accessories,3,$784.56,0.6,-200.28
NM202402349178,22-Feb-2024,22-Feb-2024,CU0025,PR501,West ,TECHNOLOGY,Phones,1,$728.04,0.3,14.63
NM202402531650,07-Feb-2024,11-Feb-2024,CU0101,PR507, South,Technology,Machines,4,$68.30,0.6,-11.1
NM202402636652,28-Feb-2024,03-Mar-2024,CU0049,PR515, Central,Furniture,Bookcases,7,"$3,605.55",0.1,1388.09
NM202402972155,14-Feb-2024,16-Feb-2024,CU0007,PR522, East,Office Supplies,Storage,3,$100.06,0.2,34.0
NM202402448385,28-Feb-2024,04-Mar-2024,CU0105,PR503,east,TECHNOLOGY,Phones,7,"$1,084.23",0,397.6
NM202402419336,10-Feb-2024,10-Feb-2024,CU0199,PR504,Central,Technology,Accessories,1,$291.17,0.6,-135.42
NM202402923690,18-Feb-2024,18-Feb-2024,CU0124,PR523,EAST,OFFICE SUPPLIES,Art,4,$173.50,0.15,18.9
NM202402229133,24-Feb-2024,28-Feb-2024,CU0144,PR507, West,Technology,Machines,1,$34.15,0.2,14.3
NM202402302534,20-Feb-2024,22-Feb-2024,CU0218,PR506, East,Technology,Accessories,8,"$4,707.36",0.1,2081.12
NM202402177842,16-Feb-2024,22-Feb-2024,CU0205,PR517,Central ,Office Supplies,Binders,5,$353.76,0.2,114.46
NM202402854623,14-Feb-2024,19-Feb-2024,CU0190,PR518,east,Office Supplies,Paper,1,$57.50,0.15,23.5
NM202402190113,"Feb 01, 2024","Feb 08, 2024",CU0068,PR515,WEST,furniture,Bookcases,2,$801.23,0.3,167.67
NM202402439037,16-Feb-2024,22-Feb-2024,CU0026,PR509,SOUTH,Technology,Machines,3,"$1,987.41",0,978.78
NM202402216772,03-Feb-2024,08-Feb-2024,CU0222,PR510, West,Furniture,Chairs,3,$618.73,0.15,118.3
NM202402441310,26-Feb-2024,01-Mar-2024,CU0170,PR505, South,technology,Accessories,1,$77.70,0.6,-34.82
NM202402506792,13-Feb-2024,14-Feb-2024,CU0058,PR519,East,Office Supplies,Paper,4,$40.54,0.1,11.78
NM202402449072,01-Feb-2024,03-Feb-2024,CU0009,PR515,West,Furniture,Bookcases,1,$515.08,0.1,198.3
NM202402485070,03-Feb-2024,04-Feb-2024,CU0011,PR523,West ,Office Supplies,Art,2,$61.24,0.4,-16.06
NM202402873948,"Feb 27, 2024","Mar 02, 2024",CU0178,PR508,West ,TECHNOLOGY,Machines,5,$917.80,,326.6
NM202402353697,21-Feb-2024,28-Feb-2024,CU0149,PR501,West,Technology,Phones,8,"$7,072.41",0.15,1365.13
NM202402377435,22-Feb-2024,29-Feb-2024,CU0167,PR516,south,Office Supplies,Binders,7,$57.36,0.15,23.2
NM202402263677,01-Feb-2024,06-Feb-2024,CU0234,PR524,West ,Office Supplies,Art,6,$507.06,0,111.42
NM202402538750,19-Feb-2024,25-Feb-2024,CU0032,PR508,Central,Technology,Machines,6,$550.68,0.6,-158.76
NM202402220622,01-Feb-2024,06-Feb-2024,CU0148,PR519,SOUTH,Office Supplies,Paper,5,$50.67,0.1,14.72
NM202402371205,01-Feb-2024,05-Feb-2024,CU0079,PR506,Central ,TECHNOLOGY,Accessories,7,"$3,890.11",0.15,1592.15
NM202402269489,17-Feb-2024,22-Feb-2024,CU0084,PR504,SOUTH,technology,Accessories,3,"$1,747.01",0.2,467.24
NM202402312686,17-Feb-2024,21-Feb-2024,CU0192,PR505, Central,Technology,Accessories,7,$543.87,0.6,-243.77
NM202402437024,13-Feb-2024,13-Feb-2024,CU0093,PR510,East ,Furniture,Chairs,7,"$1,698.48",0,530.81
NM202402469218,12-Feb-2024,14-Feb-2024,CU0053,PR514, East,FURNITURE,Bookcases,1,$225.22,0.15,65.19
NM202402408111,29-Feb-2024,06-Mar-2024,CU0213,PR509,SOUTH,Technology,Machines,2,"$1,192.45",0.1,520.03
NM202402275985,23-Feb-2024,24-Feb-2024,CU0084,PR519, South,Office Supplies,Paper,5,$56.30,0,20.35
NM202402711378,2024-02-16,2024-02-21,CU0200,PR524,East ,Office Supplies,Art,2,$118.31,0.3,-13.57
NM202402140539,29-Feb-2024,04-Mar-2024,CU0212,PR510,east,furniture,Chairs,1,$218.38,0.1,51.57
NM202402334464,29-Feb-2024,01-Mar-2024,CU0174,PR510,east,Furniture,Chairs,6,"$1,310.26",0.1,309.4
NM202402968382,06-Feb-2024,06-Feb-2024,CU0179,PR520,South ,Office Supplies,Paper,5,$49.50,0,23.45
NM202402734852,"Feb 17, 2024","Feb 17, 2024",CU0027,PR520,east,Office Supplies,Paper,5,$49.50,0,23.45
NM202402504163,17-Feb-2024,17-Feb-2024,CU0068,PR517,West ,Office Supplies,Binders,6,$530.64,0,243.48
NM202402415381,11-Feb-2024,15-Feb-2024,CU0035,PR511,central,Furniture,Chairs,4,$403.95,0.15,153.27
NM202402379010,04-Feb-2024,10-Feb-2024,CU0072,PR510,South ,FURNITURE,Chairs,2,$436.75,0.1,103.13
NM202402204575,19-Feb-2024,19-Feb-2024,CU0181,PR519,East ,Office Supplies,Paper,2,$22.52,0,8.14
NM202402392925,22-Feb-2024,23-Feb-2024,CU0034,PR508,East ,TECHNOLOGY,Machines,2,$458.90,0,222.42
NM202402942414,16-Feb-2024,22-Feb-2024,CU0005,PR509, East,TECHNOLOGY,Machines,1,$662.47,0,326.26
NM202402237378,05-Feb-2024,06-Feb-2024,CU0154,PR524,SOUTH,Office Supplies,Art,4,$338.04,0,
NM202402749496,07-Feb-2024,11-Feb-2024,CU0185,PR508,East,Technology,Machines,1,$206.50,0.1,88.27
NM202402605291,"Feb 01, 2024","Feb 05, 2024",CU0219,PR515,WEST,FURNITURE,Bookcases,4,"$2,289.24",0,
NM202402679410,15-Feb-2024,22-Feb-2024,CU0052,PR523, East,Office Supplies,Art,8,$347.00,0.15,37.8
NM202402652352,05-Feb-2024,10-Feb-2024,CU0086,PR517,EAST,OFFICE SUPPLIES,Binders,2,$176.88,0,81.16
NM202402670050,28-Feb-2024,05-Mar-2024,CU0011,PR524,West ,Office Supplies,Art,6,$456.35,0.1,60.71
NM202402542143,26-Feb-2024,01-Mar-2024,CU0043,PR518,south,office supplies,Paper,8,$460.02,0.15,188.02
NM202402747262,02-Feb-2024,09-Feb-2024,CU0072,PR518,SOUTH,OFFICE SUPPLIES,Paper,4,$270.60,0,134.6
NM202402888987,25-Feb-2024,03-Mar-2024,CU0117,PR501,SOUTH,Technology,Phones,1,$728.04,0.3,14.63
NM202402870467,02-Feb-2024,07-Feb-2024,CU0174,PR510,EAST,furniture,Chairs,7,"$1,358.78",0.2,191.11
NM202402293913,23-Feb-2024,26-Feb-2024,CU0044,PR522,Central,Office Supplies,Storage,3,$125.07,0,59.01
NM202402973556,12-Feb-2024,14-Feb-2024,CU0090,PR523,South,OFFICE SUPPLIES,Art,8,$367.42,0.1,58.22
NM202402808702,26-Feb-2024,02-Mar-2024,CU0094,PR512,east,Furniture,Tables,2,"$1,254.51",0.1,239.39
NM202402385410,28-Feb-2024,04-Mar-2024,CU0183,PR521,CENTRAL,OFFICE SUPPLIES,Storage,5,$149.40,0.4,-40.5
NM202402504021,2024-02-21,2024-02-24,CU0071,PR505, East,Technology,Accessories,1,$135.97,0.3,23.45
NM202402286029,23-Feb-2024,29-Feb-2024,CU0140,PR515,East ,furniture,Bookcases,1,$572.31,0,255.53
NM202402858792,26-Feb-2024,03-Mar-2024,CU0049,PR511,CENTRAL,furniture,Chairs,6,$712.86,0,336.84
NM202402363424,15-Feb-2024,21-Feb-2024,CU0086,PR503, East,Technology,Phones,2,$263.31,0.15,67.13
NM202402378266,24-Feb-2024,25-Feb-2024,CU0215,PR512,EAST,furniture,Tables,3,"$1,254.51",0.4,-268.17
NM202402243247,29-Feb-2024,05-Mar-2024,CU0235,PR503,East ,Technology,Phones,1,$92.93,0.4,-5.16
NM202402260868,17-Feb-2024,18-Feb-2024,CU0118,PR520,South ,OFFICE SUPPLIES,Paper,3,$25.25,0.15,9.62
NM202402129681,"Feb 19, 2024","Feb 24, 2024",CU0221,PR502,South,technology,Phones,6,"$1,712.88",0.1,738.24
NM202402187781,20-Feb-2024,24-Feb-2024,CU0204,PR522, Central,Office Supplies,Storage,2,$75.04,0.1,31.0
NM202402926274,09-Feb-2024,15-Feb-2024,CU0001,PR516,south,Office Supplies,Binders,4,$34.70,0.1,15.18
NM202402778020,2024-02-08,2024-02-14,CU0185,PR502,East,TECHNOLOGY,Phones,1,$317.20,0,154.76
NM202402249986,03-Feb-2024,10-Feb-2024,CU0024,PR514,East,FURNITURE,Bookcases,1,$225.22,0.15,65.19
NM202402540291,04-Feb-2024,10-Feb-2024,CU0070,PR511,CENTRAL,Furniture,Chairs,4,$380.19,0.2,129.51
NM202402926048,05-Feb-2024,11-Feb-2024,CU0058,PR523,east,office supplies,Art,1,$43.38,0.15,4.73
NM202402471751,2024-02-06,2024-02-12,CU0080,PR504,South ,TECHNOLOGY,Accessories,3,"$1,856.20",0.15,576.43
NM202402807811,18-Feb-2024,21-Feb-2024,CU0056,PR516,east,OFFICE SUPPLIES,Binders,3,$17.35,0.4,2.71
NM202402109461,08-Feb-2024,13-Feb-2024,CU0134,PR503,Central,technology,Phones,1,$131.66,0.15,33.57
NM202402638878,27-Feb-2024,03-Mar-2024,CU0227,PR509,West ,Technology,Machines,8,"$5,299.76",0,2610.08
NM202402726028,25-Feb-2024,25-Feb-2024,CU0041,PR517,South,OFFICE SUPPLIES,Binders,2,$150.35,0.15,54.63
NM202402759541,27-Feb-2024,01-Mar-2024,CU0169,PR513,South,FURNITURE,Tables,1,$228.64,0.1,32.61
NM202402530215,20-Feb-2024,22-Feb-2024,CU0218,PR516,east,Office Supplies,Binders,6,$49.16,0.15,19.88
NM202402151260,03-Feb-2024,05-Feb-2024,CU0054,PR518, South,office supplies,Paper,8,$487.08,0.1,215.08
NM202402994653,27-Feb-2024,04-Mar-2024,CU0240,PR506,East,TECHNOLOGY,Accessories,3,"$1,176.84",0.4,192.0
NM202402977100,10-Feb-2024,15-Feb-2024,CU0021,PR502,South,Technology,Phones,7,"$1,887.34",0.15,750.26
NM202402947404,12-Feb-2024,19-Feb-2024,CU0024,PR512,east,Furniture,Tables,3,"$1,881.77",0.1,359.09
NM202402954323,18-Feb-2024,21-Feb-2024,CU0132,PR514, Central,FURNITURE,Bookcases,3,$476.95,0.4,-3.14
NM202402875813,22-Feb-2024,27-Feb-2024,CU0088,PR520,CENTRAL,office supplies,Paper,2,$16.83,0.15,6.41
NM202402814525,27-Feb-2024,28-Feb-2024,CU0148,PR516, South,office supplies,Binders,5,$38.56,0.2,14.16
NM202402448895,10-Feb-2024,16-Feb-2024,CU0158,PR522, South,OFFICE SUPPLIES,Storage,6,$225.13,0.1,93.01
