order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit
NM202405725184,13-May-2024,19-May-2024,CU0142,PR511,central,Furniture,Chairs,1,$106.93,0.1,44.26
NM202405416926,25-May-2024,26-May-2024,CU0196,PR524,EAST,OFFICE SUPPLIES,Art,6,$354.94,0.3,-40.7
NM202405560596,02-May-2024,02-May-2024,CU0074,PR515,central,Furniture,Bookcases,1,$457.85,0.2,141.07
NM202405739706,25-May-2024,26-May-2024,CU0096,PR506,East,Technology,Accessories,7,"$3,661.28",0.2,1363.32
NM202405494165,2024-05-22,2024-05-24,CU0203,PR521,South,Office Supplies,Storage,2,$39.84,0.6,-36.12
NM202405694645,22-May-2024,27-May-2024,CU0091,PR517,West ,OFFICE SUPPLIES,Binders,6,$451.04,0.15,163.88
NM202405762595,12-May-2024,12-May-2024,CU0088,PR521,CENTRAL,Office Supplies,Storage,7,$313.74,0.1,47.88
NM202405389065,02-May-2024,08-May-2024,CU0042,PR517, Central,Office Supplies,Binders,2,$176.88,0,81.16
NM202405278423,04-May-2024,07-May-2024,CU0179,PR515,South,FURNITURE,Bookcases,8,"$3,662.78",0.2,1128.54
NM202405530647,02-May-2024,08-May-2024,CU0006,PR509,South,Technology,Machines,6,"$3,974.82",0,1957.56
NM202405808827,07-May-2024,07-May-2024,CU0005,PR514, East,Furniture,Bookcases,4,"$1,059.88",0,419.76
NM202405956933,26-May-2024,30-May-2024,CU0043,PR515,south,FURNITURE,Bookcases,8,"$3,891.71",,1357.47
NM202405927130,24-May-2024,27-May-2024,CU0046,PR511,South,furniture,Chairs,8,$855.43,0.1,354.07
NM202405376415,23-May-2024,27-May-2024,CU0178,PR516,West ,Office Supplies,Binders,6,$23.14,0.6,
NM202405187439,24-May-2024,29-May-2024,CU0106,PR520,Central,office supplies,Paper,7,$69.30,0,32.83
NM202405959272,2024-05-04,2024-05-09,CU0179,PR501,south,TECHNOLOGY,Phones,7,"$2,912.17",0.6,-2081.7
NM202405523796,13-May-2024,18-May-2024,CU0232,PR512,CENTRAL,Furniture,Tables,4,"$2,230.24",0.2,200.0
NM202405866178,01-May-2024,06-May-2024,CU0170,PR515,SOUTH,Furniture,Bookcases,2,"$1,144.62",0,511.06
NM202405188948,29-May-2024,01-Jun-2024,CU0022,PR517,CENTRAL,Office Supplies,Binders,4,$353.76,0,162.32
NM202405515247,13-May-2024,14-May-2024,CU0002,PR523,West,Office Supplies,Art,3,$122.47,0.2,6.52
NM202405254169,30-May-2024,31-May-2024,CU0114,PR501,West,Technology,Phones,6,"$6,240.36",0,1959.9
NM202405407099,2024-05-20,2024-05-25,CU0046,PR508,South,Technology,Machines,1,$183.56,0.2,65.32
NM202405613201,05-May-2024,12-May-2024,CU0002,PR505,West ,Technology,Accessories,2,$310.78,0.2,85.74
NM202405303566,20-May-2024,24-May-2024,CU0107,PR517, South,office supplies,Binders,8,$636.77,0.1,253.89
NM202405977954,23-May-2024,30-May-2024,CU0217,PR506, Central,TECHNOLOGY,Accessories,3,"$1,961.40",,976.56
NM202405921787,"May 27, 2024","May 29, 2024",CU0214,PR507,central,TECHNOLOGY,Machines,5,$170.76,0.2,71.51
NM202405582037,06-May-2024,12-May-2024,CU0082,PR512,east,Furniture,Tables,3,"$2,090.85",0,568.17
NM202405888664,04-May-2024,07-May-2024,CU0026,PR508,SOUTH,TECHNOLOGY,Machines,3,$275.34,0.6,
NM202405125099,10-May-2024,15-May-2024,CU0165,PR507,WEST,TECHNOLOGY,Machines,5,$181.43,0.15,82.18
NM202405142524,11-May-2024,14-May-2024,CU0143,PR504,SOUTH,technology,Accessories,2,"$1,019.09",0.3,165.91
NM202405418255,01-May-2024,08-May-2024,CU0173,PR509,West,Technology,Machines,3,"$1,391.19",0.3,382.56
NM202405809584,14-May-2024,19-May-2024,CU0027,PR520, East,office supplies,Paper,7,$58.90,0.15,22.43
NM202405814714,15-May-2024,16-May-2024,CU0108,PR504,east,technology,Accessories,1,$727.92,0,301.33
NM202405403327,"May 27, 2024","May 30, 2024",CU0144,PR508,WEST,Technology,Machines,6,"$1,376.70",0,667.26
NM202405946135,02-May-2024,04-May-2024,CU0194,PR524,West,OFFICE SUPPLIES,Art,5,$338.04,0.2,8.34
NM202405903752,13-May-2024,13-May-2024,CU0131,PR510,central,Furniture,Chairs,8,"$1,552.90",0.2,218.42
NM202405352085,20-May-2024,26-May-2024,CU0019,PR513,East,Furniture,Tables,3,$685.91,0.1,97.82
NM202405934955,28-May-2024,04-Jun-2024,CU0134,PR513,central,Furniture,Tables,6,$914.54,0.4,-261.64
NM202405231533,06-May-2024,09-May-2024,CU0099,PR504,East ,TECHNOLOGY,Accessories,6,"$3,930.77",0.1,1371.23
NM202405985404,24-May-2024,29-May-2024,CU0185,PR514,East ,Furniture,Bookcases,3,$317.96,0.6,-162.13
NM202405841867,19-May-2024,26-May-2024,CU0005,PR522,East,OFFICE SUPPLIES,Storage,7,$262.65,0.1,108.51
NM202405911068,11-May-2024,13-May-2024,CU0170,PR507,south,technology,Machines,7,$268.95,0.1,130.0
NM202405394505,"May 03, 2024","May 05, 2024",CU0128,PR503,East,TECHNOLOGY,Phones,1,$131.66,0.15,33.57
NM202405349791,13-May-2024,19-May-2024,CU0055,PR522,West ,office supplies,Storage,4,$141.75,0.15,53.67
NM202405312131,21-May-2024,28-May-2024,CU0170,PR512,SOUTH,Furniture,Tables,2,$975.73,0.3,-39.39
NM202405850996,28-May-2024,30-May-2024,CU0070,PR508,Central ,Technology,Machines,7,"$1,445.53",0.1,617.85
NM202405296922,29-May-2024,04-Jun-2024,CU0134,PR513,central,Furniture,Tables,1,$203.23,,7.2
NM202405841969,14-May-2024,21-May-2024,CU0065,PR520,South ,Office Supplies,Paper,4,$33.66,0.15,12.82
NM202405632219,04-May-2024,09-May-2024,CU0204,PR506,Central,technology,Accessories,6,"$2,745.96",0.3,776.28
NM202405634951,25-May-2024,31-May-2024,CU0207,PR503,central,technology,Phones,2,$309.78,0,113.6
NM202405226376,15-May-2024,17-May-2024,CU0235,PR504,east,Technology,Accessories,1,$436.75,0.4,10.16
NM202405359389,28-May-2024,29-May-2024,CU0234,PR524,West,Office Supplies,Art,6,$507.06,0,111.42
NM202405500772,21-May-2024,22-May-2024,CU0102,PR508,west,Technology,Machines,3,$688.35,0,333.63
NM202405503116,"May 06, 2024","May 13, 2024",CU0001,PR510, South,furniture,Chairs,3,$727.92,0,227.49
NM202405784858,26-May-2024,01-Jun-2024,CU0106,PR515, Central,Furniture,Bookcases,8,"$3,204.94",0.3,670.7
NM202405631722,29-May-2024,01-Jun-2024,CU0142,PR516,CENTRAL,OFFICE SUPPLIES,Binders,2,$15.42,,5.66
NM202405595667,15-May-2024,15-May-2024,CU0077,PR507,South ,Technology,Machines,5,$149.41,0.3,50.16
NM202405264918,21-May-2024,25-May-2024,CU0008,PR524,south,Office Supplies,Art,2,$143.67,0.15,11.79
NM202405517656,13-May-2024,14-May-2024,CU0221,PR518, South,Office Supplies,Paper,1,$67.65,0,33.65
NM202405830643,2024-05-13,2024-05-19,CU0108,PR521,East ,Office Supplies,Storage,1,$49.80,0,11.82
NM202405102582,2024-05-06,2024-05-08,CU0023,PR507,CENTRAL,Technology,Machines,7,$298.83,0,159.88
NM202405859861,25-May-2024,28-May-2024,CU0155,PR521,south,Office Supplies,Storage,6,$298.80,0,70.92
NM202405759193,18-May-2024,23-May-2024,CU0233,PR504,east,TECHNOLOGY,Accessories,4,"$2,911.68",0,1205.32
NM202405959120,16-May-2024,21-May-2024,CU0176,PR520,East,Office Supplies,Paper,6,$59.40,0,28.14
NM202405216046,27-May-2024,28-May-2024,CU0112,PR524,South,office supplies,Art,4,$338.04,0,74.28
NM202405802735,09-May-2024,10-May-2024,CU0043,PR518,south,Office Supplies,Paper,5,$287.51,0.15,117.51
NM202405638336,03-May-2024,09-May-2024,CU0045,PR513, South,FURNITURE,Tables,6,"$1,219.39",0.2,43.21
NM202405922190,21-May-2024,26-May-2024,CU0039,PR524,East ,OFFICE SUPPLIES,Art,5,$380.30,0.1,50.6
NM202405826612,10-May-2024,15-May-2024,CU0217,PR507,Central ,technology,Machines,7,$298.83,0,159.88
NM202405928218,06-May-2024,12-May-2024,CU0134,PR517,Central,OFFICE SUPPLIES,Binders,1,$88.44,0,40.58
NM202405752351,2024-05-21,2024-05-27,CU0212,PR521,East,Office Supplies,Storage,7,$244.02,0.3,-21.84
NM202405519161,24-May-2024,26-May-2024,CU0154,PR510, South,Furniture,Chairs,6,"$1,455.84",0,454.98
NM202405537446,27-May-2024,27-May-2024,CU0035,PR513,Central,Furniture,Tables,2,$508.08,0,116.02
NM202405397802,01-May-2024,02-May-2024,CU0202,PR510, Central,furniture,Chairs,2,$194.11,,-139.51
NM202405929498,13-May-2024,20-May-2024,CU0229,PR509, Central,technology,Machines,8,"$5,299.76",0,2610.08
NM202405694435,17-May-2024,23-May-2024,CU0009,PR509,West,Technology,Machines,4,"$2,384.89",0.1,1040.05
NM202405619698,03-May-2024,06-May-2024,CU0115,PR504,East ,technology,Accessories,8,"$4,658.69",0.2,
NM202405459800,19-May-2024,20-May-2024,CU0098,PR516,central,OFFICE SUPPLIES,Binders,7,$57.36,0.15,23.2
NM202405866201,23-May-2024,23-May-2024,CU0104,PR503,EAST,technology,Phones,1,$154.89,0,56.8
NM202405543436,20-May-2024,22-May-2024,CU0155,PR521, South,Office Supplies,Storage,1,$49.80,0,11.82
NM202405203581,13-May-2024,16-May-2024,CU0232,PR523,central,OFFICE SUPPLIES,Art,4,$183.71,0.1,29.11
NM202405526348,23-May-2024,26-May-2024,CU0068,PR523,West ,office supplies,Art,7,$303.63,0.15,33.08
NM202405965979,09-May-2024,16-May-2024,CU0005,PR513, East,furniture,Tables,8,"$2,032.32",0,464.08
NM202405142156,21-May-2024,24-May-2024,CU0113,PR513, South,Furniture,Tables,6,$609.70,0.6,-566.48
NM202405938258,10-May-2024,16-May-2024,CU0033,PR518, South,Office Supplies,Paper,8,$216.48,0.6,-55.52
NM202405146708,13-May-2024,20-May-2024,CU0093,PR509, East,technology,Machines,6,"$3,974.82",0,1957.56
NM202405153930,21-May-2024,27-May-2024,CU0062,PR513,CENTRAL,furniture,Tables,3,$762.12,0,174.03
NM202405262789,2024-05-14,2024-05-20,CU0064,PR511,West,Furniture,Chairs,1,$106.93,0.1,44.26
NM202405669100,20-May-2024,21-May-2024,CU0196,PR504,east,technology,Accessories,4,"$2,911.68",0,1205.32
NM202405566830,09-May-2024,09-May-2024,CU0144,PR519,WEST,OFFICE SUPPLIES,Paper,4,$36.03,0.2,7.27
NM202405357594,2024-05-15,2024-05-20,CU0101,PR515,SOUTH,furniture,Bookcases,2,$915.70,0.2,282.14
NM202405944324,29-May-2024,05-Jun-2024,CU0143,PR510,south,Furniture,Chairs,7,"$1,188.94",0.3,21.27
NM202405328973,01-May-2024,04-May-2024,CU0092,PR516,south,Office Supplies,Binders,8,$69.41,0.1,30.37
NM202405746201,17-May-2024,21-May-2024,CU0067,PR506,East,technology,Accessories,1,$261.52,0.6,-66.76
NM202405113215,17-May-2024,19-May-2024,CU0074,PR517,Central ,Office Supplies,Binders,1,$88.44,0,40.58
NM202405794707,27-May-2024,03-Jun-2024,CU0056,PR510,East ,Furniture,Chairs,4,$970.56,0,303.32
NM202405658120,26-May-2024,02-Jun-2024,CU0226,PR515,east,furniture,Bookcases,5,"$2,432.32",0.15,848.42
NM202405693897,29-May-2024,04-Jun-2024,CU0062,PR519,central,office supplies,Paper,8,$76.57,0.15,19.05
NM202405659573,02-May-2024,07-May-2024,CU0042,PR514,central,FURNITURE,Bookcases,8,"$1,695.81",0.2,415.57
NM202405195622,2024-05-11,2024-05-17,CU0143,PR524,South,OFFICE SUPPLIES,Art,5,$338.04,0.2,8.34
NM202405665646,22-May-2024,24-May-2024,CU0098,PR516,Central,OFFICE SUPPLIES,Binders,3,$17.35,0.4,2.71
NM202405208820,22-May-2024,28-May-2024,CU0233,PR508, East,technology,Machines,8,"$1,835.60",0,889.68
NM202405742721,2024-05-16,2024-05-20,CU0049,PR519,CENTRAL,Office Supplies,Paper,2,$22.52,0,8.14
NM202405848879,20-May-2024,23-May-2024,CU0055,PR508,WEST,Technology,Machines,1,$195.03,0.15,76.79
NM202405159531,2024-05-12,2024-05-19,CU0167,PR520,SOUTH,Office Supplies,Paper,1,$8.42,0.15,3.21
NM202405712016,15-May-2024,21-May-2024,CU0149,PR514,west,Furniture,Bookcases,8,"$1,907.78",0.1,627.54
NM202405560364,17-May-2024,17-May-2024,CU0012,PR512,Central ,Furniture,Tables,2,$836.34,0.4,-178.78
NM202405901801,06-May-2024,07-May-2024,CU0220,PR512,CENTRAL,Furniture,Tables,7,"$4,146.85",0.15,593.93
NM202405216197,18-May-2024,22-May-2024,CU0070,PR513,CENTRAL,Furniture,Tables,1,$228.64,0.1,32.61
NM202405468470,16-May-2024,19-May-2024,CU0101,PR513,South ,FURNITURE,Tables,6,"$1,295.60",0.15,119.42
NM202405259681,05-May-2024,11-May-2024,CU0033,PR518,South,Office Supplies,Paper,3,$202.95,0,100.95
NM202405989985,25-May-2024,25-May-2024,CU0193,PR516,EAST,OFFICE SUPPLIES,Binders,2,$13.50,0.3,3.74
NM202405369577,15-May-2024,19-May-2024,CU0196,PR501,EAST,Technology,Phones,8,"$4,992.29",0.4,-714.99
NM202405507018,04-May-2024,06-May-2024,CU0068,PR503,West,technology,Phones,4,$371.74,0.4,-20.62
NM202405616033,02-May-2024,05-May-2024,CU0006,PR504,South,Technology,Accessories,1,$618.73,0.15,192.14
NM202405218543,09-May-2024,12-May-2024,CU0088,PR510, Central,furniture,Chairs,3,$618.73,0.15,118.3
NM202405886608,23-May-2024,24-May-2024,CU0119,PR510, West,furniture,Chairs,1,$242.64,0,75.83
NM202405740926,20-May-2024,25-May-2024,CU0194,PR511,west,Furniture,Chairs,3,$213.86,0.4,25.85
NM202405659967,15-May-2024,16-May-2024,CU0008,PR515,SOUTH,Furniture,Bookcases,2,$801.23,0.3,167.67
NM202405860031,29-May-2024,03-Jun-2024,CU0197,PR504, West,technology,Accessories,8,"$4,076.35",0.3,663.63
NM202405980921,03-May-2024,08-May-2024,CU0140,PR519,East ,Office Supplies,Paper,7,$67.00,0.15,16.67
NM202405451727,29-May-2024,31-May-2024,CU0105,PR511,East,Furniture,Chairs,7,$706.92,0.15,268.23
NM202405972737,16-May-2024,22-May-2024,CU0014,PR501,South,technology,Phones,6,"$5,616.32",0.1,1335.86
NM202405937634,2024-05-14,2024-05-14,CU0008,PR520,SOUTH,OFFICE SUPPLIES,Paper,2,$7.92,0.6,-2.5
NM202405846685,"May 23, 2024","May 29, 2024",CU0203,PR511,South ,furniture,Chairs,7,$831.67,0,
NM202405739219,24-May-2024,29-May-2024,CU0228,PR523,west,OFFICE SUPPLIES,Art,7,$357.21,0,86.66
NM202405665375,10-May-2024,16-May-2024,CU0131,PR503,central,TECHNOLOGY,Phones,8,$867.38,0.3,82.66
NM202405978289,19-May-2024,22-May-2024,CU0110,PR524,West ,OFFICE SUPPLIES,Art,8,$676.08,0,148.56
NM202405413726,29-May-2024,29-May-2024,CU0204,PR502,central,Technology,Phones,5,"$1,586.00",0,773.8
NM202405888649,09-May-2024,15-May-2024,CU0237,PR516,WEST,Office Supplies,Binders,3,$26.03,0.1,11.39
NM202405355242,26-May-2024,27-May-2024,CU0212,PR518,East ,office supplies,Paper,8,$460.02,0.15,188.02
NM202405130139,12-May-2024,16-May-2024,CU0155,PR511,South,Furniture,Chairs,4,$285.14,0.4,34.46
NM202405665518,2024-05-30,2024-06-01,CU0144,PR513, West,FURNITURE,Tables,5,"$1,270.20",0,290.05
NM202405284316,19-May-2024,19-May-2024,CU0096,PR503,East,Technology,Phones,1,$154.89,0,56.8
NM202405644240,23-May-2024,26-May-2024,CU0214,PR515,Central ,furniture,Bookcases,7,"$4,006.17",0,1788.71
NM202405361200,02-May-2024,08-May-2024,CU0066,PR515,West,Furniture,Bookcases,1,$228.92,0.6,-87.86
NM202405550426,2024-05-26,2024-05-28,CU0128,PR502,East,technology,Phones,4,"$1,141.92",0.1,492.16
NM202405842357,13-May-2024,19-May-2024,CU0049,PR508,Central ,Technology,Machines,2,$458.90,0,222.42
NM202405372189,04-May-2024,11-May-2024,CU0217,PR509,central,TECHNOLOGY,Machines,1,$662.47,0,326.26
NM202405942332,28-May-2024,30-May-2024,CU0208,PR519,West,Office Supplies,Paper,7,$78.82,0,28.49
NM202405124892,2024-05-17,2024-05-19,CU0109,PR520,central,office supplies,Paper,2,$19.80,0,9.38
NM202405195091,15-May-2024,20-May-2024,CU0162,PR502,South ,TECHNOLOGY,Phones,4,"$1,141.92",0.1,492.16
NM202405436026,15-May-2024,22-May-2024,CU0225,PR520,WEST,office supplies,Paper,7,$48.51,0.3,12.04
NM202405487923,25-May-2024,01-Jun-2024,CU0069,PR516,east,Office Supplies,Binders,3,$28.92,0,14.28
NM202405647525,25-May-2024,27-May-2024,CU0223,PR520,Central ,office supplies,Paper,4,$39.60,0,18.76
NM202405743912,05-May-2024,05-May-2024,CU0030,PR519,WEST,Office Supplies,Paper,8,$90.08,0,32.56
NM202405884216,30-May-2024,30-May-2024,CU0002,PR504,WEST,Technology,Accessories,6,"$3,712.39",,1152.85
NM202405494596,22-May-2024,22-May-2024,CU0033,PR515,South,FURNITURE,Bookcases,4,"$1,945.85",0.15,678.73
NM202405399847,15-May-2024,18-May-2024,CU0219,PR522,West,Office Supplies,Storage,2,$75.04,,31.0
NM202405122526,09-May-2024,14-May-2024,CU0052,PR519,east,office supplies,Paper,4,$45.04,0,16.28
NM202405220461,22-May-2024,28-May-2024,CU0162,PR517,South,OFFICE SUPPLIES,Binders,3,$225.52,0.15,81.94
NM202405707762,13-May-2024,16-May-2024,CU0029,PR524,West ,Office Supplies,Art,1,$50.71,0.4,-15.23
NM202405525369,20-May-2024,22-May-2024,CU0072,PR503,south,technology,Phones,8,"$1,053.25",0.15,268.53
NM202405263897,16-May-2024,16-May-2024,CU0004,PR518,south,office supplies,Paper,2,$94.71,0.3,26.71
NM202405540777,10-May-2024,11-May-2024,CU0074,PR519,Central,Office Supplies,Paper,6,$40.54,0.4,-2.6
NM202405248841,10-May-2024,12-May-2024,CU0192,PR503, Central,Technology,Phones,1,$108.42,0.3,10.33
NM202405928284,21-May-2024,25-May-2024,CU0011,PR511, West,Furniture,Chairs,2,$142.57,,17.23
NM202405552017,10-May-2024,10-May-2024,CU0020,PR514,Central,Furniture,Bookcases,2,$529.94,0,209.88
NM202405523937,31-May-2024,01-Jun-2024,CU0159,PR524, Central,Office Supplies,Art,8,$676.08,0,148.56
NM202405508037,25-May-2024,28-May-2024,CU0121,PR516,west,OFFICE SUPPLIES,Binders,1,$8.68,0.1,3.8
NM202405472832,08-May-2024,09-May-2024,CU0067,PR506,East ,TECHNOLOGY,Accessories,7,"$4,576.60",0,2278.64
NM202405303426,06-May-2024,09-May-2024,CU0204,PR511,Central,furniture,Chairs,3,$285.14,0.2,97.13
NM202405835281,27-May-2024,01-Jun-2024,CU0110,PR503,WEST,Technology,Phones,2,$278.80,0.1,82.62
NM202405183215,03-May-2024,07-May-2024,CU0142,PR521,central,office supplies,Storage,5,$211.65,0.15,21.75
NM202405782496,15-May-2024,19-May-2024,CU0026,PR514,South ,Furniture,Bookcases,3,$675.67,0.15,195.58
NM202405567868,15-May-2024,21-May-2024,CU0092,PR506,SOUTH,Technology,Accessories,3,"$1,961.40",0,976.56
NM202405433854,"May 11, 2024","May 17, 2024",CU0035,PR517,central,Office Supplies,Binders,1,$70.75,0.2,22.89
NM202405771651,19-May-2024,23-May-2024,CU0151,PR511,central,FURNITURE,Chairs,2,$237.62,0,112.28
NM202405381671,28-May-2024,30-May-2024,CU0107,PR512,south,furniture,Tables,2,"$1,184.82",0.15,169.7
NM202405294108,24-May-2024,27-May-2024,CU0147,PR519,WEST,OFFICE SUPPLIES,Paper,8,$81.07,0.1,23.55
NM202405347337,30-May-2024,05-Jun-2024,CU0120,PR508, East,Technology,Machines,6,"$1,170.19",0.15,460.75
NM202405178965,16-May-2024,22-May-2024,CU0188,PR523,South ,office supplies,Art,6,$260.25,0.15,28.35
NM202405186872,"May 17, 2024","May 22, 2024",CU0132,PR509,Central,Technology,Machines,3,"$1,391.19",0.3,382.56
NM202405761415,05-May-2024,10-May-2024,CU0227,PR521,WEST,Office Supplies,Storage,6,$268.92,0.1,41.04
NM202405846404,21-May-2024,21-May-2024,CU0032,PR512,CENTRAL,Furniture,Tables,8,"$5,575.60",0,1515.12
NM202405716301,01-May-2024,03-May-2024,CU0202,PR504,Central ,Technology,Accessories,3,"$1,856.20",0.15,576.43
NM202405682481,2024-05-04,2024-05-08,CU0205,PR515,Central,Furniture,Bookcases,1,$572.31,0,255.53
NM202405809267,"May 31, 2024","Jun 07, 2024",CU0068,PR516,West,OFFICE SUPPLIES,Binders,4,$38.56,0,19.04
NM202405198396,26-May-2024,29-May-2024,CU0071,PR510,East ,FURNITURE,Chairs,5,"$1,091.88",0.1,257.83
NM202405729530,08-May-2024,13-May-2024,CU0147,PR521,WEST,office supplies,Storage,3,$89.64,0.4,-24.3
NM202405947594,11-May-2024,18-May-2024,CU0065,PR509, South,Technology,Machines,1,$563.10,0.15,226.89
NM202405130443,17-May-2024,22-May-2024,CU0213,PR518,South,office supplies,Paper,3,$142.06,0.3,40.06
NM202405451543,"May 03, 2024","May 03, 2024",CU0057,PR501,central,technology,Phones,8,"$7,072.41",0.15,1365.13
NM202405169295,04-May-2024,04-May-2024,CU0007,PR524, East,Office Supplies,Art,6,$304.24,0.4,-91.4
NM202405199669,26-May-2024,31-May-2024,CU0192,PR522,central,Office Supplies,Storage,1,$37.52,0.1,15.5
NM202405702909,04-May-2024,10-May-2024,CU0007,PR513,EAST,Furniture,Tables,8,"$1,219.39",0.4,-348.85
NM202405810247,17-May-2024,22-May-2024,CU0169,PR504,South ,technology,Accessories,6,"$3,712.39",0.15,1152.85
NM202405448291,28-May-2024,02-Jun-2024,CU0189,PR514,east,Furniture,Bookcases,7,"$1,854.79",0,734.58
NM202405600490,2024-05-22,2024-05-25,CU0176,PR513,EAST,furniture,Tables,6,"$1,219.39",0.2,43.21
NM202405467711,14-May-2024,16-May-2024,CU0025,PR520,West ,Office Supplies,Paper,1,$8.91,0.1,
NM202405227514,15-May-2024,18-May-2024,CU0001,PR511, South,FURNITURE,Chairs,3,$320.79,0.1,132.78
NM202405164543,15-May-2024,16-May-2024,CU0157,PR508,south,technology,Machines,8,"$1,835.60",0,889.68
NM202405210102,23-May-2024,29-May-2024,CU0070,PR506,CENTRAL,Technology,Accessories,3,"$1,961.40",0,976.56
NM202405679989,05-May-2024,12-May-2024,CU0108,PR505,East,Technology,Accessories,4,$660.42,0.15,210.34
NM202405247058,"May 15, 2024","May 21, 2024",CU0200,PR517,East,OFFICE SUPPLIES,Binders,7,$526.22,0.15,191.2
NM202405958639,"May 25, 2024","May 28, 2024",CU0027,PR511,East ,Furniture,Chairs,6,$712.86,0,336.84
NM202405416731,29-May-2024,01-Jun-2024,CU0110,PR522,west,Office Supplies,Storage,5,$177.18,0.15,67.08
NM202405224244,14-May-2024,18-May-2024,CU0124,PR508,EAST,Technology,Machines,2,$390.06,0.15,
NM202405928867,21-May-2024,24-May-2024,CU0224,PR510,East ,FURNITURE,Chairs,4,$873.50,0.1,206.26
NM202405869085,24-May-2024,27-May-2024,CU0059,PR504,South,Technology,Accessories,7,"$3,057.26",0.4,71.13
NM202405280516,06-May-2024,12-May-2024,CU0103,PR522,SOUTH,Office Supplies,Storage,6,$250.14,0,118.02
NM202405344763,17-May-2024,18-May-2024,CU0147,PR517,WEST,Office Supplies,Binders,4,$141.50,0.6,-49.94
NM202405530424,31-May-2024,02-Jun-2024,CU0029,PR521, West,Office Supplies,Storage,3,$119.52,0.2,5.58
NM202405636980,04-May-2024,06-May-2024,CU0026,PR503,South,technology,Phones,1,$154.89,0,56.8
NM202405634227,02-May-2024,06-May-2024,CU0057,PR515, Central,FURNITURE,Bookcases,7,"$3,605.55",0.1,1388.09
NM202405439666,02-May-2024,08-May-2024,CU0094,PR510,East ,furniture,Chairs,4,$873.50,0.1,206.26
NM202405286875,01-May-2024,04-May-2024,CU0083,PR515,central,Furniture,Bookcases,8,"$3,891.71",0.15,1357.47
NM202405847103,15-May-2024,20-May-2024,CU0089,PR517,West,OFFICE SUPPLIES,Binders,2,$159.19,0.1,63.47
NM202405508812,26-May-2024,02-Jun-2024,CU0035,PR510,Central ,furniture,Chairs,4,$970.56,,303.32
NM202405888839,2024-05-24,2024-05-31,CU0138,PR518,South,OFFICE SUPPLIES,Paper,1,$40.59,0.4,
NM202405106480,22-May-2024,24-May-2024,CU0195,PR521,south,office supplies,Storage,5,$224.10,0.1,34.2
NM202405255134,08-May-2024,12-May-2024,CU0007,PR520, East,Office Supplies,Paper,5,$44.55,0.1,18.5
NM202405123835,13-May-2024,15-May-2024,CU0154,PR521,south,Office Supplies,Storage,1,$49.80,0,11.82
NM202405758485,04-May-2024,08-May-2024,CU0038,PR506,South,Technology,Accessories,5,"$3,269.00",0,1627.6
NM202405302961,14-May-2024,21-May-2024,CU0041,PR501,South,technology,Phones,6,"$5,616.32",0.1,1335.86
NM202405100200,28-May-2024,04-Jun-2024,CU0026,PR523,South ,OFFICE SUPPLIES,Art,6,$214.33,0.3,-17.57
NM202405112683,01-May-2024,07-May-2024,CU0205,PR515,CENTRAL,furniture,Bookcases,7,"$3,204.94",0.2,987.48
NM202405992164,26-May-2024,31-May-2024,CU0147,PR517,West,OFFICE SUPPLIES,Binders,4,$300.70,0.15,109.26
NM202405750563,06-May-2024,07-May-2024,CU0061,PR514, West,FURNITURE,Bookcases,1,$158.98,0.4,-1.05
NM202405995430,20-May-2024,27-May-2024,CU0154,PR521,South,OFFICE SUPPLIES,Storage,8,$398.40,0,94.56
NM202405758589,19-May-2024,21-May-2024,CU0019,PR509,East,technology,Machines,8,"$4,769.78",0.1,2080.1
NM202405370245,"May 11, 2024","May 13, 2024",CU0086,PR510, East,Furniture,Chairs,1,$242.64,0,75.83
NM202405579380,2024-05-19,2024-05-24,CU0067,PR508,East ,TECHNOLOGY,Machines,5,$803.07,0.3,211.88
NM202405549788,11-May-2024,11-May-2024,CU0188,PR519, South,Office Supplies,Paper,1,$9.01,0.2,1.82
NM202405301420,05-May-2024,06-May-2024,CU0204,PR508,central,TECHNOLOGY,Machines,5,"$1,147.25",0,556.05
NM202405956610,2024-05-09,2024-05-09,CU0027,PR521,EAST,Office Supplies,Storage,5,$199.20,0.2,
NM202405710511,25-May-2024,31-May-2024,CU0166,PR523, Central,office supplies,Art,2,$102.06,0,24.76
NM202405961015,21-May-2024,22-May-2024,CU0163,PR510, Central,Furniture,Chairs,5,"$1,091.88",0.1,257.83
NM202405595954,18-May-2024,21-May-2024,CU0149,PR518,WEST,office supplies,Paper,5,$202.95,0.4,32.95
NM202405670035,18-May-2024,25-May-2024,CU0091,PR520, West,Office Supplies,Paper,4,$39.60,0,18.76
NM202405952296,01-May-2024,08-May-2024,CU0092,PR517, South,Office Supplies,Binders,6,$530.64,0,243.48
NM202405912088,25-May-2024,26-May-2024,CU0032,PR519, Central,Office Supplies,Paper,5,$47.85,0.15,11.9
NM202405812445,2024-05-19,2024-05-23,CU0014,PR510,South,FURNITURE,Chairs,4,$679.39,0.3,12.15
NM202405343340,"May 14, 2024","May 20, 2024",CU0038,PR524,south,office supplies,Art,6,$507.06,0,111.42
NM202405121215,16-May-2024,19-May-2024,CU0061,PR524,West ,OFFICE SUPPLIES,Art,7,$591.57,0,129.99
NM202405463304,01-May-2024,08-May-2024,CU0102,PR522,WEST,office supplies,Storage,2,$33.35,0.6,-10.69
