order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit
NM202403250407,"Mar 09, 2024","Mar 13, 2024",CU0174,PR519,EAST,office supplies,Paper,7,$63.06,0.2,12.73
NM202403863825,"Mar 25, 2024","Mar 29, 2024",CU0124,PR513,East,Furniture,Tables,4,"$1,016.16",0,232.04
NM202403177454,"Mar 01, 2024","Mar 04, 2024",CU0028,PR501,East ,Technology,Phones,6,"$6,240.36",0,1959.9
NM202403410347,"Mar 08, 2024","Mar 09, 2024",CU0058,PR505,East,Technology,Accessories,4,$543.87,0.3,93.79
NM202403187478,"Mar 10, 2024","Mar 12, 2024",CU0030,PR520,WEST,office supplies,Paper,3,$26.73,0.1,11.1
NM202403738647,"Mar 24, 2024","Mar 28, 2024",CU0084,PR520,SOUTH,Office Supplies,Paper,2,$11.88,0.4,1.46
NM202403444573,"Mar 11, 2024","Mar 14, 2024",CU0093,PR519, East,OFFICE SUPPLIES,Paper,7,$70.94,0.1,20.61
NM202403410576,24-Mar-2024,25-Mar-2024,CU0012,PR514,CENTRAL,Furniture,Bookcases,4,"$1,059.88",0,419.76
NM202403556016,"Mar 05, 2024","Mar 09, 2024",CU0066,PR501,West ,technology,Phones,3,"$2,652.15",0.15,511.92
NM202403770986,2024-03-29,2024-04-02,CU0176,PR522, East,office supplies,Storage,8,$333.52,0,157.36
NM202403773970,"Mar 22, 2024","Mar 26, 2024",CU0169,PR513,SOUTH,Furniture,Tables,6,"$1,295.60",0.15,119.42
NM202403716641,"Mar 12, 2024","Mar 18, 2024",CU0008,PR524,South ,Office Supplies,Art,8,$540.86,0.2,13.34
NM202403912742,"Mar 24, 2024","Mar 29, 2024",CU0222,PR515,WEST,Furniture,Bookcases,5,"$2,575.39",0.1,991.5
NM202403565809,"Mar 27, 2024","Mar 30, 2024",CU0234,PR513,west,FURNITURE,Tables,7,"$1,778.28",0,406.07
NM202403714585,"Mar 14, 2024","Mar 20, 2024",CU0101,PR513,South ,Furniture,Tables,2,$431.87,0.15,39.81
NM202403261461,"Mar 16, 2024","Mar 20, 2024",CU0029,PR511,WEST,Furniture,Chairs,3,$285.14,0.2,97.13
NM202403994609,16-Mar-2024,21-Mar-2024,CU0148,PR518, South,Office Supplies,Paper,7,$473.55,0,235.55
NM202403702140,"Mar 04, 2024","Mar 06, 2024",CU0163,PR509,CENTRAL,Technology,Machines,6,"$3,974.82",0,1957.56
NM202403341796,"Mar 23, 2024","Mar 26, 2024",CU0069,PR524, East,office supplies,Art,7,$473.26,0.2,
NM202403406423,"Mar 25, 2024","Mar 28, 2024",CU0206,PR501,east,TECHNOLOGY,Phones,4,"$4,160.24",0,1306.6
NM202403926908,2024-03-28,2024-04-04,CU0203,PR510,South ,FURNITURE,Chairs,3,$618.73,0.15,118.3
NM202403988584,"Mar 03, 2024","Mar 09, 2024",CU0148,PR517,South ,Office Supplies,Binders,4,$247.63,0.3,56.19
NM202403238966,"Mar 12, 2024","Mar 19, 2024",CU0050,PR508,WEST,Technology,Machines,3,$481.84,0.3,127.12
NM202403405819,"Mar 05, 2024","Mar 06, 2024",CU0172,PR504,central,Technology,Accessories,2,"$1,019.09",0.3,165.91
NM202403349271,"Mar 22, 2024","Mar 24, 2024",CU0026,PR507,South,technology,Machines,5,$85.38,0.6,-13.87
NM202403773300,"Mar 09, 2024","Mar 15, 2024",CU0198,PR521,East ,Office Supplies,Storage,3,$89.64,0.4,-24.3
NM202403552951,2024-03-24,2024-03-28,CU0159,PR501,Central ,Technology,Phones,3,"$2,652.15",0.15,511.92
NM202403389481,"Mar 09, 2024","Mar 11, 2024",CU0061,PR522,west,Office Supplies,Storage,8,$333.52,,157.36
NM202403795949,2024-03-24,2024-03-30,CU0048,PR511,West,Furniture,Chairs,7,$706.92,0.15,268.23
NM202403944883,"Mar 16, 2024","Mar 17, 2024",CU0083,PR520,Central ,office supplies,Paper,8,$63.36,0.2,21.68
NM202403596837,"Mar 16, 2024","Mar 20, 2024",CU0205,PR517, Central,Office Supplies,Binders,6,$530.64,0,243.48
NM202403923389,"Mar 15, 2024","Mar 20, 2024",CU0013,PR518, Central,OFFICE SUPPLIES,Paper,1,$57.50,0.15,23.5
NM202403545908,"Mar 06, 2024","Mar 11, 2024",CU0058,PR518, East,office supplies,Paper,8,$460.02,0.15,188.02
NM202403153466,2024-03-23,2024-03-23,CU0126,PR511,South,furniture,Chairs,7,$665.34,0.2,226.65
NM202403696759,2024-03-12,2024-03-15,CU0171,PR509,west,TECHNOLOGY,Machines,7,"$4,173.56",0.1,1820.09
NM202403669532,"Mar 31, 2024","Apr 05, 2024",CU0207,PR512,Central ,FURNITURE,Tables,3,"$2,090.85",0,568.17
NM202403524251,"Mar 12, 2024","Mar 15, 2024",CU0146,PR523, East,OFFICE SUPPLIES,Art,1,$43.38,0.15,4.73
NM202403278799,"Mar 19, 2024","Mar 22, 2024",CU0174,PR508,EAST,Technology,Machines,4,$550.68,0.4,77.72
NM202403459107,"Mar 04, 2024","Mar 07, 2024",CU0061,PR518, West,OFFICE SUPPLIES,Paper,6,$405.90,0,201.9
NM202403424443,22-Mar-2024,24-Mar-2024,CU0074,PR503,Central ,technology,Phones,2,$123.91,0.6,-72.27
NM202403406965,"Mar 03, 2024","Mar 09, 2024",CU0183,PR509,Central,Technology,Machines,7,"$4,637.29",0,2283.82
NM202403304086,"Mar 21, 2024","Mar 27, 2024",CU0081,PR504,EAST,TECHNOLOGY,Accessories,4,"$2,911.68",0,1205.32
NM202403121682,"Mar 03, 2024","Mar 04, 2024",CU0007,PR524, East,office supplies,Art,7,$591.57,0,129.99
NM202403582472,"Mar 30, 2024","Apr 04, 2024",CU0071,PR502, East,Technology,Phones,7,"$1,887.34",0.15,750.26
NM202403842442,"Mar 29, 2024","Apr 03, 2024",CU0194,PR516,WEST,OFFICE SUPPLIES,Binders,7,$53.98,0.2,19.82
NM202403190858,29-Mar-2024,05-Apr-2024,CU0120,PR521,East,office supplies,Storage,3,$149.40,0,35.46
NM202403831889,"Mar 29, 2024","Apr 05, 2024",CU0171,PR508,WEST,Technology,Machines,3,$688.35,0,333.63
NM202403680133,11-Mar-2024,17-Mar-2024,CU0065,PR521, South,Office Supplies,Storage,3,$134.46,0.1,20.52
NM202403455652,"Mar 15, 2024","Mar 16, 2024",CU0021,PR501, South,Technology,Phones,1,$936.05,0.1,222.64
NM202403981349,"Mar 11, 2024","Mar 18, 2024",CU0154,PR513,south,FURNITURE,Tables,7,"$1,066.97",0.4,-305.24
NM202403633681,04-Mar-2024,10-Mar-2024,CU0149,PR513,west,FURNITURE,Tables,8,"$1,625.86",0.2,57.62
NM202403240120,"Mar 06, 2024","Mar 12, 2024",CU0039,PR520, East,Office Supplies,Paper,5,$49.50,0,23.45
NM202403626101,"Mar 09, 2024","Mar 12, 2024",CU0132,PR514,Central,Furniture,Bookcases,8,"$2,119.76",0,839.52
NM202403816520,"Mar 16, 2024","Mar 23, 2024",CU0230,PR510,Central ,Furniture,Chairs,4,$970.56,0,303.32
NM202403434477,"Mar 03, 2024","Mar 08, 2024",CU0181,PR512,EAST,furniture,Tables,6,"$4,181.70",0,1136.34
NM202403493995,"Mar 26, 2024","Apr 01, 2024",CU0009,PR511,West,Furniture,Chairs,3,$356.43,0,168.42
NM202403972122,"Mar 26, 2024","Mar 31, 2024",CU0181,PR509, East,Technology,Machines,2,"$1,192.45",0.1,520.03
NM202403417416,"Mar 30, 2024","Apr 03, 2024",CU0164,PR501,Central,TECHNOLOGY,Phones,4,"$3,744.22",0.1,890.58
NM202403296476,2024-03-22,2024-03-23,CU0023,PR505,Central,technology,Accessories,1,$194.24,0,81.72
NM202403443196,"Mar 16, 2024","Mar 16, 2024",CU0214,PR524,Central,office supplies,Art,5,$338.04,0.2,8.34
NM202403426129,"Mar 21, 2024","Mar 27, 2024",CU0152,PR518,East,office supplies,Paper,3,$202.95,0,100.95
NM202403877719,"Mar 19, 2024","Mar 25, 2024",CU0029,PR502,west,Technology,Phones,7,"$1,332.24",0.4,195.16
NM202403820709,2024-03-30,2024-04-06,CU0226,PR519,East,OFFICE SUPPLIES,Paper,3,$28.71,0.15,7.14
NM202403930999,"Mar 29, 2024","Mar 29, 2024",CU0152,PR517,EAST,Office Supplies,Binders,1,$75.17,0.15,27.31
NM202403324100,"Mar 29, 2024","Apr 04, 2024",CU0151,PR511, Central,Furniture,Chairs,2,$142.57,0.4,17.23
NM202403591176,"Mar 27, 2024","Mar 30, 2024",CU0070,PR524,Central ,OFFICE SUPPLIES,Art,4,$304.24,0.1,40.48
NM202403945352,"Mar 15, 2024","Mar 15, 2024",CU0095,PR520,SOUTH,Office Supplies,Paper,7,$41.58,0.4,5.11
NM202403726595,"Mar 27, 2024","Apr 03, 2024",CU0238,PR518,Central ,Office Supplies,Paper,6,$405.90,0,201.9
NM202403824818,"Mar 20, 2024","Mar 24, 2024",CU0161,PR514,CENTRAL,furniture,Bookcases,7,"$1,483.83",0.2,363.62
NM202403290997,"Mar 14, 2024","Mar 18, 2024",CU0175,PR511,Central,FURNITURE,Chairs,7,$748.50,0.1,309.81
NM202403133714,"Mar 20, 2024","Mar 24, 2024",CU0202,PR518,Central,Office Supplies,Paper,4,$189.42,0.3,53.42
NM202403464406,"Mar 09, 2024","Mar 10, 2024",CU0007,PR506,EAST,Technology,Accessories,8,"$4,707.36",0.1,2081.12
NM202403933047,"Mar 10, 2024","Mar 13, 2024",CU0147,PR502,west,Technology,Phones,4,"$1,268.80",0,619.04
NM202403286213,"Mar 09, 2024","Mar 14, 2024",CU0132,PR523,central,Office Supplies,Art,2,$81.65,0.2,4.35
NM202403120610,"Mar 15, 2024","Mar 20, 2024",CU0210,PR513,East ,FURNITURE,Tables,2,$508.08,0,116.02
NM202403365298,2024-03-21,2024-03-25,CU0152,PR518, East,Office Supplies,Paper,8,$541.20,,269.2
NM202403193491,"Mar 10, 2024","Mar 15, 2024",CU0191,PR522,West,Office Supplies,Storage,5,$145.91,0.3,35.81
NM202403179103,"Mar 23, 2024","Mar 25, 2024",CU0119,PR504,west,technology,Accessories,8,"$3,494.02",0.4,81.3
NM202403860090,"Mar 20, 2024","Mar 27, 2024",CU0139,PR522,West ,Office Supplies,Storage,5,$125.07,0.4,14.97
NM202403949422,"Mar 08, 2024","Mar 12, 2024",CU0209,PR521, Central,office supplies,Storage,6,$179.28,0.4,-48.6
NM202403813570,"Mar 16, 2024","Mar 21, 2024",CU0099,PR511,East,furniture,Chairs,6,$570.29,0.2,194.27
NM202403125700,"Mar 20, 2024","Mar 21, 2024",CU0024,PR524,East,Office Supplies,Art,8,$574.67,0.15,47.15
NM202403965521,2024-03-17,2024-03-21,CU0134,PR516,Central,Office Supplies,Binders,2,$7.71,0.6,-2.05
NM202403956990,"Mar 02, 2024","Mar 05, 2024",CU0141,PR501,South ,TECHNOLOGY,Phones,3,"$1,872.11",0.4,-268.12
NM202403605442,"Mar 18, 2024","Mar 19, 2024",CU0218,PR522,East ,Office Supplies,Storage,2,$83.38,0,39.34
NM202403128017,"Mar 08, 2024","Mar 08, 2024",CU0067,PR511,East,Furniture,Chairs,3,$356.43,0,168.42
NM202403825790,"Mar 22, 2024","Mar 24, 2024",CU0163,PR509,CENTRAL,Technology,Machines,6,"$3,179.86",0.2,1162.6
NM202403122554,2024-03-29,2024-03-29,CU0189,PR519, East,office supplies,Paper,5,$47.85,0.15,11.9
NM202403225078,"Mar 30, 2024","Mar 31, 2024",CU0008,PR518,south,OFFICE SUPPLIES,Paper,3,$202.95,0,100.95
NM202403216090,"Mar 25, 2024","Mar 27, 2024",CU0222,PR519,West ,Office Supplies,Paper,1,$11.26,0,4.07
NM202403412697,"Mar 11, 2024","Mar 14, 2024",CU0174,PR509,east,TECHNOLOGY,Machines,5,"$1,987.41",0.4,306.36
NM202403976085,2024-03-19,2024-03-22,CU0079,PR523,CENTRAL,office supplies,Art,7,$285.77,0.2,15.22
NM202403532597,"Mar 21, 2024","Mar 28, 2024",CU0117,PR507,South,technology,Machines,3,$51.23,0.6,-8.32
NM202403319391,"Mar 06, 2024","Mar 11, 2024",CU0106,PR501,central,TECHNOLOGY,Phones,4,"$4,160.24",0,1306.6
NM202403924725,"Mar 13, 2024","Mar 19, 2024",CU0077,PR501,south,Technology,Phones,7,"$5,096.29",0.3,102.42
NM202403802188,"Mar 31, 2024","Apr 03, 2024",CU0166,PR502,CENTRAL,TECHNOLOGY,Phones,2,$444.08,0.3,119.2
NM202403907030,"Mar 29, 2024","Mar 30, 2024",CU0117,PR524,SOUTH,office supplies,Art,5,$380.30,0.1,50.6
NM202403495416,"Mar 30, 2024","Mar 30, 2024",CU0049,PR507,CENTRAL,Technology,Machines,4,$153.68,0.1,74.28
NM202403608468,"Mar 21, 2024","Mar 28, 2024",CU0113,PR523,south,OFFICE SUPPLIES,Art,6,$306.18,0,74.28
NM202403107566,"Mar 04, 2024","Mar 09, 2024",CU0104,PR517,East ,office supplies,Binders,8,$636.77,,253.89
NM202403453377,"Mar 12, 2024","Mar 15, 2024",CU0159,PR513,CENTRAL,Furniture,Tables,3,$762.12,0,174.03
NM202403106893,"Mar 22, 2024","Mar 24, 2024",CU0107,PR505, South,Technology,Accessories,1,$194.24,0,81.72
NM202403496806,"Mar 07, 2024","Mar 07, 2024",CU0231,PR505,WEST,Technology,Accessories,8,"$1,320.83",0.15,420.67
NM202403453839,2024-03-15,2024-03-21,CU0238,PR505,Central,Technology,Accessories,7,$543.87,0.6,-243.77
NM202403244448,"Mar 24, 2024","Mar 31, 2024",CU0019,PR506,EAST,TECHNOLOGY,Accessories,4,"$1,046.08",0.6,-267.04
NM202403244577,"Mar 13, 2024","Mar 15, 2024",CU0038,PR517,south,OFFICE SUPPLIES,Binders,8,$707.52,0,324.64
NM202403289603,"Mar 27, 2024","Apr 02, 2024",CU0196,PR501,east,Technology,Phones,4,"$4,160.24",,1306.6
NM202403735679,"Mar 25, 2024","Mar 29, 2024",CU0233,PR518,EAST,Office Supplies,Paper,8,$541.20,0,269.2
NM202403366517,"Mar 20, 2024","Mar 20, 2024",CU0188,PR508,south,Technology,Machines,5,"$1,032.53",0.1,441.33
NM202403139367,"Mar 18, 2024","Mar 23, 2024",CU0133,PR506,West,Technology,Accessories,7,"$4,576.60",0,2278.64
NM202403739081,"Mar 20, 2024","Mar 27, 2024",CU0027,PR505, East,Technology,Accessories,7,"$1,223.71",0.1,436.07
NM202403684196,"Mar 13, 2024","Mar 20, 2024",CU0130,PR524, Central,Office Supplies,Art,2,$169.02,0,37.14
NM202403389232,"Mar 05, 2024","Mar 05, 2024",CU0227,PR522,WEST,Office Supplies,Storage,2,$33.35,0.6,
NM202403422439,"Mar 22, 2024","Mar 29, 2024",CU0200,PR523, East,office supplies,Art,1,$45.93,0.1,7.28
NM202403755207,"Mar 14, 2024","Mar 14, 2024",CU0112,PR507,south,TECHNOLOGY,Machines,4,$170.76,0,91.36
NM202403503674,2024-03-09,2024-03-15,CU0164,PR509, Central,technology,Machines,5,"$2,981.12",0.1,1300.07
NM202403225970,"Mar 23, 2024","Mar 24, 2024",CU0137,PR511,South ,furniture,Chairs,6,$570.29,0.2,194.27
NM202403828073,"Mar 19, 2024","Mar 21, 2024",CU0048,PR516,West ,Office Supplies,Binders,2,$17.35,0.1,7.59
NM202403103370,"Mar 05, 2024","Mar 09, 2024",CU0156,PR512,east,Furniture,Tables,8,"$5,575.60",0,1515.12
NM202403197999,"Mar 24, 2024","Mar 24, 2024",CU0106,PR509, Central,Technology,Machines,6,"$3,974.82",0,1957.56
NM202403612696,"Mar 23, 2024","Mar 26, 2024",CU0159,PR501,Central,Technology,Phones,5,"$3,120.18",0.4,-446.87
NM202403342974,"Mar 29, 2024","Apr 04, 2024",CU0060,PR519,south,Office Supplies,Paper,2,$18.02,0.2,3.64
NM202403354416,"Mar 04, 2024","Mar 06, 2024",CU0126,PR509,SOUTH,Technology,Machines,1,$463.73,0.3,127.52
NM202403436357,"Mar 16, 2024","Mar 20, 2024",CU0175,PR511,CENTRAL,Furniture,Chairs,2,$201.98,0.15,76.64
NM202403161336,"Mar 05, 2024","Mar 11, 2024",CU0177,PR517, West,OFFICE SUPPLIES,Binders,5,$442.20,0,202.9
NM202403516916,15-Mar-2024,22-Mar-2024,CU0016,PR521,east,office supplies,Storage,4,$199.20,,47.28
NM202403434890,2024-03-21,2024-03-21,CU0020,PR502, Central,technology,Phones,7,"$1,998.36",0.1,861.28
NM202403998055,"Mar 02, 2024","Mar 02, 2024",CU0083,PR501,CENTRAL,TECHNOLOGY,Phones,5,"$5,200.30",0,1633.25
NM202403652994,"Mar 26, 2024","Apr 02, 2024",CU0118,PR520,South,Office Supplies,Paper,2,$7.92,0.6,-2.5
NM202403693734,"Mar 26, 2024","Mar 30, 2024",CU0197,PR508,West ,TECHNOLOGY,Machines,5,"$1,032.53",0.1,441.33
NM202403372752,"Mar 18, 2024","Mar 19, 2024",CU0101,PR514,South ,FURNITURE,Bookcases,8,"$2,119.76",0,839.52
NM202403348504,"Mar 02, 2024","Mar 05, 2024",CU0046,PR506,south,technology,Accessories,4,"$2,615.20",0,1302.08
NM202403667317,"Mar 25, 2024","Mar 25, 2024",CU0035,PR520,Central,Office Supplies,Paper,1,$6.93,0.3,1.72
NM202403325847,"Mar 18, 2024","Mar 20, 2024",CU0165,PR505,WEST,Technology,Accessories,3,$495.31,0.15,157.75
NM202403263462,"Mar 15, 2024","Mar 20, 2024",CU0035,PR521,CENTRAL,Office Supplies,Storage,4,$199.20,0,47.28
NM202403425882,"Mar 13, 2024","Mar 20, 2024",CU0157,PR509,SOUTH,Technology,Machines,2,"$1,324.94",0,652.52
NM202403274122,"Mar 27, 2024","Apr 02, 2024",CU0239,PR512, South,Furniture,Tables,3,"$1,881.77",0.1,359.09
NM202403884703,"Mar 17, 2024","Mar 18, 2024",CU0040,PR509,West,TECHNOLOGY,Machines,7,"$4,173.56",0.1,1820.09
NM202403106964,"Mar 30, 2024","Mar 31, 2024",CU0002,PR521,west,OFFICE SUPPLIES,Storage,8,$159.36,0.6,-144.48
NM202403350570,"Mar 14, 2024","Mar 21, 2024",CU0055,PR519, West,Office Supplies,Paper,3,$33.78,,12.21
NM202403913593,"Mar 10, 2024","Mar 16, 2024",CU0082,PR519,east,Office Supplies,Paper,8,$63.06,0.3,5.54
NM202403996154,"Mar 12, 2024","Mar 19, 2024",CU0019,PR517,East ,Office Supplies,Binders,8,$424.51,,41.63
NM202403882830,"Mar 29, 2024","Apr 04, 2024",CU0122,PR505, East,Technology,Accessories,5,$971.20,0,408.6
NM202403452958,"Mar 19, 2024","Mar 22, 2024",CU0213,PR519,South ,office supplies,Paper,4,$40.54,0.1,11.78
NM202403781472,"Mar 27, 2024","Apr 02, 2024",CU0082,PR516,east,Office Supplies,Binders,6,$52.06,0.1,22.78
NM202403189172,"Mar 28, 2024","Apr 04, 2024",CU0075,PR509,WEST,Technology,Machines,7,"$4,637.29",0,2283.82
NM202403250859,16-Mar-2024,19-Mar-2024,CU0160,PR512,South,Furniture,Tables,1,$696.95,0,189.39
NM202403524784,"Mar 29, 2024","Apr 01, 2024",CU0035,PR503,Central,Technology,Phones,3,$418.20,0.1,
NM202403130730,"Mar 31, 2024","Apr 05, 2024",CU0043,PR504,South ,Technology,Accessories,2,"$1,164.67",0.2,311.49
NM202403832455,"Mar 22, 2024","Mar 28, 2024",CU0032,PR501,Central,Technology,Phones,3,"$2,496.14",0.2,355.91
NM202403341551,"Mar 27, 2024","Mar 29, 2024",CU0037,PR503, West,technology,Phones,7,$867.38,0.2,180.75
NM202403882830,"Mar 29, 2024","Apr 04, 2024",CU0122,PR505, East,Technology,Accessories,5,$971.20,0,408.6
NM202403696220,"Mar 22, 2024","Mar 28, 2024",CU0150,PR520, South,office supplies,Paper,2,$15.84,0.2,5.42
NM202403839056,"Mar 21, 2024","Mar 27, 2024",CU0183,PR503,Central ,Technology,Phones,2,$278.80,0.1,82.62
NM202403449231,"Mar 19, 2024","Mar 26, 2024",CU0012,PR509, Central,technology,Machines,5,"$2,981.12",0.1,1300.07
NM202403600992,"Mar 20, 2024","Mar 20, 2024",CU0134,PR515,CENTRAL,FURNITURE,Bookcases,3,"$1,716.93",0,766.59
NM202403801521,"Mar 17, 2024","Mar 23, 2024",CU0166,PR512,CENTRAL,Furniture,Tables,2,"$1,393.90",0,378.78
NM202403544736,07-Mar-2024,14-Mar-2024,CU0022,PR507, Central,Technology,Machines,4,$145.15,0.15,65.75
NM202403627462,"Mar 29, 2024","Mar 31, 2024",CU0090,PR502,SOUTH,Technology,Phones,7,$888.16,0.6,
NM202403824504,"Mar 18, 2024","Mar 24, 2024",CU0104,PR516,east,Office Supplies,Binders,6,$57.84,0,28.56
NM202403668873,"Mar 09, 2024","Mar 10, 2024",CU0156,PR502,EAST,TECHNOLOGY,Phones,8,"$2,030.08",0.2,730.56
NM202403142164,"Mar 08, 2024","Mar 11, 2024",CU0130,PR503, Central,TECHNOLOGY,Phones,3,$394.97,0.15,100.7
NM202403739054,"Mar 21, 2024","Mar 23, 2024",CU0076,PR516, Central,OFFICE SUPPLIES,Binders,6,$57.84,0,
NM202403493462,2024-03-15,2024-03-19,CU0135,PR522,East,office supplies,Storage,1,$16.68,0.6,-5.34
NM202403555636,"Mar 22, 2024","Mar 27, 2024",CU0208,PR522,West ,Office Supplies,Storage,4,$166.76,0,78.68
NM202403979390,26-Mar-2024,30-Mar-2024,CU0118,PR501,South ,Technology,Phones,1,"$1,040.06",0,326.65
NM202403453129,"Mar 11, 2024","Mar 13, 2024",CU0180,PR508, Central,Technology,Machines,8,"$1,652.04",0.1,706.12
NM202403176125,"Mar 09, 2024","Mar 15, 2024",CU0175,PR521,Central,Office Supplies,Storage,8,$239.04,0.4,-64.8
NM202403715094,"Mar 31, 2024","Apr 01, 2024",CU0196,PR514,East ,Furniture,Bookcases,3,$675.67,0.15,195.58
NM202403120526,"Mar 28, 2024","Mar 31, 2024",CU0115,PR508, East,Technology,Machines,4,$642.46,0.3,169.5
NM202403634580,25-Mar-2024,26-Mar-2024,CU0114,PR504,WEST,TECHNOLOGY,Accessories,6,"$4,367.52",0,1807.98
NM202403711326,"Mar 04, 2024","Mar 11, 2024",CU0223,PR524, Central,Office Supplies,Art,7,$473.26,0.2,11.68
NM202403115550,"Mar 05, 2024","Mar 05, 2024",CU0002,PR519,West,Office Supplies,Paper,8,$76.57,0.15,19.05
NM202403185289,"Mar 31, 2024","Mar 31, 2024",CU0222,PR508,WEST,Technology,Machines,3,$688.35,0,333.63
NM202403906937,17-Mar-2024,19-Mar-2024,CU0236,PR524,South,office supplies,Art,1,$84.51,0,18.57
NM202403767262,"Mar 10, 2024","Mar 15, 2024",CU0226,PR522,east,office supplies,Storage,7,$291.83,0,137.69
NM202403361344,"Mar 14, 2024","Mar 15, 2024",CU0175,PR522, Central,Office Supplies,Storage,8,$300.17,0.1,124.01
NM202403526160,"Mar 05, 2024","Mar 08, 2024",CU0054,PR518,South ,OFFICE SUPPLIES,Paper,8,$460.02,0.15,188.02
NM202403521137,"Mar 18, 2024","Mar 19, 2024",CU0039,PR522,East,office supplies,Storage,1,$41.69,0,19.67
NM202403448112,29-Mar-2024,03-Apr-2024,CU0218,PR521,EAST,OFFICE SUPPLIES,Storage,7,$296.31,0.15,30.45
NM202403191788,"Mar 16, 2024","Mar 20, 2024",CU0097,PR518,Central ,Office Supplies,Paper,6,$243.54,0.4,39.54
NM202403484435,"Mar 25, 2024","Mar 27, 2024",CU0178,PR508,west,Technology,Machines,4,$826.02,0.1,353.06
NM202403463122,"Mar 30, 2024","Mar 31, 2024",CU0151,PR504,Central ,technology,Accessories,6,"$3,712.39",0.15,1152.85
NM202403777364,"Mar 29, 2024","Mar 30, 2024",CU0135,PR510, East,Furniture,Chairs,3,$727.92,0,227.49
NM202403599171,"Mar 15, 2024","Mar 22, 2024",CU0037,PR508,West,TECHNOLOGY,Machines,4,$642.46,0.3,169.5
NM202403656817,08-Mar-2024,12-Mar-2024,CU0141,PR522,SOUTH,Office Supplies,Storage,6,$225.13,0.1,93.01
NM202403710733,"Mar 21, 2024","Mar 21, 2024",CU0111,PR521, East,OFFICE SUPPLIES,Storage,2,$99.60,0,23.64
NM202403482584,10-Mar-2024,11-Mar-2024,CU0070,PR519, Central,Office Supplies,Paper,4,$31.53,0.3,2.77
NM202403944729,"Mar 28, 2024","Mar 30, 2024",CU0194,PR517,West ,OFFICE SUPPLIES,Binders,1,$88.44,0,40.58
NM202403922950,"Mar 05, 2024","Mar 06, 2024",CU0212,PR523,East ,Office Supplies,Art,8,$326.59,0.2,17.39
NM202403115786,"Mar 16, 2024","Mar 19, 2024",CU0049,PR504,CENTRAL,TECHNOLOGY,Accessories,5,"$1,455.84",0.6,-677.11
NM202403149721,"Mar 31, 2024","Apr 02, 2024",CU0164,PR520,Central,Office Supplies,Paper,5,$49.50,0,23.45
NM202403221038,"Mar 20, 2024","Mar 26, 2024",CU0141,PR521,SOUTH,Office Supplies,Storage,7,$244.02,0.3,-21.84
NM202403138861,"Mar 13, 2024","Mar 16, 2024",CU0181,PR513,East ,FURNITURE,Tables,3,$685.91,,97.82
NM202403765489,"Mar 02, 2024","Mar 06, 2024",CU0117,PR510,SOUTH,Furniture,Chairs,3,$509.54,0.3,9.11
NM202403328315,"Mar 05, 2024","Mar 07, 2024",CU0184,PR509,East,Technology,Machines,2,"$1,324.94",0,652.52
NM202403686612,2024-03-30,2024-03-31,CU0115,PR515,east,furniture,Bookcases,2,$972.93,0.15,339.37
NM202403950174,"Mar 23, 2024","Mar 27, 2024",CU0224,PR504,east,TECHNOLOGY,Accessories,5,"$1,455.84",,-677.11
NM202403798578,"Mar 25, 2024","Mar 25, 2024",CU0125,PR505,East ,technology,Accessories,7,"$1,359.68",0,572.04
NM202403318878,"Mar 07, 2024","Mar 13, 2024",CU0146,PR502, East,Technology,Phones,5,"$1,427.40",0.1,615.2
NM202403592457,"Mar 05, 2024","Mar 10, 2024",CU0152,PR505, East,Technology,Accessories,2,$388.48,0,163.44
NM202403341188,"Mar 05, 2024","Mar 08, 2024",CU0152,PR515, East,FURNITURE,Bookcases,7,"$3,204.94",0.2,987.48
NM202403588990,"Mar 10, 2024","Mar 14, 2024",CU0069,PR515,East ,Furniture,Bookcases,5,"$2,575.39",0.1,991.5
NM202403514591,"Mar 05, 2024","Mar 11, 2024",CU0074,PR522,Central ,Office Supplies,Storage,8,$233.46,0.3,57.3
NM202403292295,"Mar 04, 2024","Mar 08, 2024",CU0179,PR512,SOUTH,furniture,Tables,5,"$3,484.75",0,946.95
NM202403794552,"Mar 27, 2024","Apr 03, 2024",CU0195,PR501,South,TECHNOLOGY,Phones,3,"$1,872.11",0.4,-268.12
NM202403367409,"Mar 15, 2024","Mar 19, 2024",CU0239,PR506,South,Technology,Accessories,3,"$1,667.19",0.15,682.35
NM202403719189,"Mar 27, 2024","Apr 01, 2024",CU0019,PR504,East ,Technology,Accessories,5,"$3,093.66",0.15,960.71
NM202403391457,"Mar 20, 2024","Mar 20, 2024",CU0145,PR523,South ,Office Supplies,Art,7,$357.21,0,86.66
NM202403207429,19-Mar-2024,24-Mar-2024,CU0177,PR518, West,OFFICE SUPPLIES,Paper,2,$135.30,0,67.3
NM202403413656,02-Mar-2024,09-Mar-2024,CU0059,PR501,south,TECHNOLOGY,Phones,6,"$6,240.36",0,1959.9
NM202403814685,"Mar 29, 2024","Mar 30, 2024",CU0226,PR508,East,technology,Machines,7,"$1,606.15",0,778.47
NM202403781106,20-Mar-2024,22-Mar-2024,CU0189,PR519,East ,office supplies,Paper,2,$15.76,0.3,1.38
NM202403757019,"Mar 02, 2024","Mar 02, 2024",CU0144,PR517, West,Office Supplies,Binders,6,$530.64,0,243.48
